Id,TrackToken,DeviceToken,IncomingTrackId,StartDate,EndDate,Distance,Duration,AccelerationCount,DecelerationCount,Rating,PhoneUsage,TrackOrigin,OriginChanged,AddressStart,AddressFinish,DistanceGPS,Urban,Region,Country,RatingOverSpeed,RatingAcceleration,RatingTimeOfDay,RatingPhoneUsage,OverSpeedMileage,MidOverSpeedMileage,HighOverSpeedMileage,OriginalTrackOrigin,CompanyId,RushHours,NightHours,DailyHours,RatingDeceleration,KOverSpeed,KAcceleration,KTimeOfDay,KDeceleration,MaxSpeed,AverageSpeed,PhoneUsageOverSpeed,PhoneUsageKm,PhoneUsageOverSpeedKm,KPhoneUsage,Prediction,EcoScoringFuel,EcoScoringTyres,EcoScoringBrakes,EcoScoringDepreciation,EcoScoring,Shared,CityStart,CityFinish,UpdateDT
1025187,262F5E88-C932-421E-878D-D35554F03EED,65BF4687-63A4-470D-8C1A-FF22587AB598,2104268,2018-01-21 11:59:03.0000000 +08:00,2018-01-21 12:10:16.0000000 +08:00,1.590886754,11.21666667,0,0,4,4.8,Passanger,True,"Sentosa Gtwy 26, Sentosa, Singapore, Singapore","Sentosa Gtwy, Sentosa, Singapore, Singapore",2.89,False,Singapore,Singapore,4,5,5,2,0.12,0.198,0,OriginalDriver,1008,0,0,11.21666622,5,0.800000012,1,1,1,45.61696625,22.77126105,0,0.658,0,0.50999999,,,,,,,,,,08.06.2018 12:47
1025310,A69416D3-D06F-4CFE-A507-28623AA9A51C,3CF9722E-FBD1-4F4C-BA6F-B2ED56DB442E,2104517,2018-01-21 10:45:09.0000000 +08:00,2018-01-21 11:27:39.0000000 +08:00,11.00116467,42.5,0,1,4,0.2,Passanger,True,"Jalan Jurong Kechil 300, Bukit Timah, Singapore, Singapore","Boon Lay Way 333, Jurong West, Singapore, Singapore",10.685,True,Singapore,Singapore,5,5,5,5,0.889,0.103,0,OriginalDriver,1008,0,0,42.5,4,1,1,1,0.899999976,69.51399231,40.96100859,0,0,0,1,,,,,,,,,,08.06.2018 12:47
1025379,D4B3E760-D142-41C4-9116-B4B7E3CE2AE9,4C299417-AEB5-4486-B9F4-1BBE7E780424,2104637,2018-01-21 14:09:43.0000000 +08:00,2018-01-21 14:15:59.0000000 +08:00,3.016454455,6.266666667,1,1,3,0.816666667,Passanger,True,"Lower Delta Rd, Tiong Bahru, Singapore, Singapore","Alexandra Rd 358, Queenstown, Singapore, Singapore",3.128,True,Singapore,Singapore,3,4,5,3,1.233,0.228,0,OriginalDriver,1008,0,0,6.266666889,4,0.600000024,0.899999976,1,0.899999976,70.96553802,39.66302262,0,0.301,0,0.769999981,,,,,,,,,,08.06.2018 12:47
1025431,380B2E3E-4E46-4469-A8A8-85A63DB21E8F,3CF9722E-FBD1-4F4C-BA6F-B2ED56DB442E,2104726,2018-01-21 14:36:21.0000000 +08:00,2018-01-21 14:49:05.0000000 +08:00,13.97364098,12.73333333,0,0,3,0,Passanger,True,"Upp Jurong Rd 510, Jurong West, Singapore, Singapore","Toh Tuck Rd 1, Bukit Timah, Singapore, Singapore",13.778,True,Singapore,Singapore,3,5,5,5,2.413,0.104,0.518,OriginalDriver,1008,0,0,12.73333359,5,0.600000024,1,1,1,93.19880676,70.48111631,0,0,0,1,,,,,,,,,,08.06.2018 12:47
1025610,033FB15E-BE6F-4CC3-9FAC-468D58FDC8A8,2B0A0BE0-CD1D-4D44-97EB-282E72D4DDDD,2105065,2018-01-21 16:28:54.0000000 +08:00,2018-01-21 16:50:40.0000000 +08:00,14.67723266,21.76666667,0,0,3,0,Passanger,True,"Upp Bukit Timah Rd, Bukit Timah, Singapore, Singapore","Choa Chu Kang, Singapore, Singapore",14.638,True,Singapore,Singapore,3,5,5,5,2.31,2.466,0.329,OriginalDriver,1008,0,0,21.76666641,5,0.600000024,1,1,1,94.86000061,58.5352625,0,0,0,1,,,,,,,,,,08.06.2018 12:47
1025613,EB6F1C3B-96B9-428D-BAD4-FD6AB851A0C1,2B0A0BE0-CD1D-4D44-97EB-282E72D4DDDD,2105069,2018-01-21 03:15:04.0000000 +08:00,2018-01-21 03:26:48.0000000 +08:00,11.02811,11.73333333,0,1,2,0,Passanger,True,"Woodlands Xing 11, Woodlands, Singapore, Singapore","Jalan Asas 21, Bukit Timah, Singapore, Singapore",10.973,True,Singapore,Singapore,4,5,1,5,2.218,0.275,0.147,OriginalDriver,1008,0,11.73333359,0,4,0.800000012,1,0.600000024,0.899999976,95.54400635,65.95714286,0,0,0,1,,,,,,,,,,08.06.2018 12:47
1025699,F10A3600-8354-4EB8-87B4-CE4F7802570C,3CF9722E-FBD1-4F4C-BA6F-B2ED56DB442E,2105215,2018-01-21 16:55:54.0000000 +08:00,2018-01-21 17:28:56.0000000 +08:00,28.52442045,33.03333333,0,0,4,0.55,Passanger,True,"Jalan Jurong Kechil 37, Bukit Timah, Singapore, Singapore","T1 Link W, Changi, Singapore, Singapore",28.569,True,Singapore,Singapore,4,5,5,5,7.312,1.426,0,OriginalDriver,1008,0,0,33.03333282,5,0.800000012,1,1,1,95.43039703,72.23863225,0,0.207,0,1,,,,,,,,,,08.06.2018 12:47
1025919,A6E43912-78A2-4F14-9185-589387E4F564,3D333423-B78C-4BCC-86A2-050BD4C38C59,2105658,2018-01-21 19:05:20.0000000 +08:00,2018-01-21 19:23:11.0000000 +08:00,2.530211912,17.85,0,0,5,0,Passanger,True,"Marine Parade Rd, Katong, Singapore, Singapore","Cheow Keng Rd 19, Katong, Singapore, Singapore",2.541,True,Singapore,Singapore,5,5,5,5,0.081,0,0,OriginalDriver,1008,0,0,17.85000038,5,1,1,1,1,53.31600189,17.06999956,0,0,0,1,,,,,,,,,,08.06.2018 12:47
1026001,9EDBA86D-D0EF-4FD5-BA20-5840EFDCF24A,2B0A0BE0-CD1D-4D44-97EB-282E72D4DDDD,2105779,2018-01-21 19:27:59.0000000 +08:00,2018-01-21 19:59:06.0000000 +08:00,29.22355002,31.11666667,0,0,3,1.866666667,Passanger,True,"Nanyang Cir 28, Choa Chu Kang, Singapore, Singapore","Tg Rhu Rd 45, Tanjong Rhu, Singapore, Singapore",28.9,True,Singapore,Singapore,3,5,5,5,16.387,1.726,0.718,OriginalDriver,1008,0,0,31.11666679,5,0.600000024,1,1,1,101.8440018,73.57801279,0,0.414,0,1,,,,,,,,,,08.06.2018 12:47
1026329,9401A423-D717-48C9-AEC5-9A67F761FD26,2B0A0BE0-CD1D-4D44-97EB-282E72D4DDDD,2106421,2018-01-21 23:02:04.0000000 +08:00,2018-01-21 23:22:14.0000000 +08:00,18.20759,20.16666667,0,0,3,0.033333333,Passanger,True,"Tg Rhu Rd 2, Tanjong Rhu, Singapore, Singapore","Jalan Asas 11, Bukit Timah, Singapore, Singapore",18.249,True,Singapore,Singapore,3,5,5,5,3.613,0.472,0.576,OriginalDriver,1008,0,0,20.16666603,5,0.600000024,1,1,1,88.9200058,63.48873031,0,0.003,0,1,,,,,,,,,,08.06.2018 12:47
1026387,8923A6FD-782D-479F-AADE-40BA0704F9E7,3CF9722E-FBD1-4F4C-BA6F-B2ED56DB442E,2106560,2018-01-22 00:15:18.0000000 +08:00,2018-01-22 00:44:03.0000000 +08:00,29.56433869,28.75,0,0,2,0,Passanger,True,"T3 Arrival Dr, Changi, Singapore, Singapore","Toh Tuck Rd 11, Bukit Timah, Singapore, Singapore",29.136,True,Singapore,Singapore,3,5,1,5,12.472,1.347,0.584,OriginalDriver,1008,0,28.75,0,5,0.600000024,1,0.600000024,1,94.66226196,76.64747623,0,0,0,1,,,,,,,,,,08.06.2018 12:47
1026493,160C6BA6-DD35-4E85-92D6-6D53EF27C733,6380668C-3A5E-44EE-AE88-288B988531E5,2106808,2018-01-22 05:06:19.0000000 +08:00,2018-01-22 05:18:13.0000000 +08:00,6.119381029,11.9,0,0,1,0,Passanger,True,"Sengkang East Way, Seng Kang, Singapore, Singapore","Stadium Pl 1, Geylang, Singapore, Singapore",12.097,True,Singapore,Singapore,1,5,1,5,1.053,7.093,0,OriginalDriver,1008,0,11.89999962,0,5,0.200000003,1,0.600000024,1,84.77289581,62.17609429,0,0,0,1,,,,,,,,,,08.06.2018 12:47
1026582,999D2618-CE08-460F-BDC5-55937E279D1B,6380668C-3A5E-44EE-AE88-288B988531E5,2106994,2018-01-22 07:32:01.0000000 +08:00,2018-01-22 07:52:52.0000000 +08:00,7.922430805,20.85,0,0,5,6.8,Passanger,True,"Geylang, Singapore, Singapore","Rivervale Cres 180, Seng Kang, Singapore, Singapore",14.807,True,Singapore,Singapore,5,5,5,1,0.49,0.119,0,OriginalDriver,1008,0,0,20.85000038,5,1,1,1,1,79.87541962,44.3069114,0,7.944,0,0.189999998,,,,,,,,,,08.06.2018 12:47
1026784,587B6EE2-77CA-4602-B558-0762EAC7362D,6380668C-3A5E-44EE-AE88-288B988531E5,2107429,2018-01-22 09:33:06.0000000 +08:00,2018-01-22 10:08:07.0000000 +08:00,40.25304641,35.01666667,0,0,3,0,Passanger,True,"Rivervale Dr 80, Seng Kang, Singapore, Singapore","Tuas Checkpoint, Tuas, Singapore, Singapore",40.036,True,Singapore,Singapore,4,5,3,5,3.399,2.375,0.392,OriginalDriver,1008,35.01666641,0,0,5,0.800000012,1,0.800000012,1,90.80997467,69.95368062,0,0,0,1,,,,,,,,,,08.06.2018 12:47
1026801,8125DE0B-85B5-4870-B153-C3B17C291243,6380668C-3A5E-44EE-AE88-288B988531E5,2107463,2018-01-22 10:20:23.0000000 +08:00,2018-01-22 10:35:54.0000000 +08:00,6.008018779,15.51666667,0,0,4,7.45,Passanger,True,"Linkedua Malaysia-Singapore, Gelang Patah, Johor Bahru, Malaysia","Gelang Patah, Johor Bahru, Malaysia",5.931,False,Johor Bahru,Malaysia,5,5,3,3,0,0,0,OriginalDriver,1008,15.51666641,0,0,5,1,1,0.800000012,1,87.86925507,55.43863371,0,0.884,0,0.660000026,,,,,,,,,,08.06.2018 12:47
1026865,5247D1D5-3C24-4672-8521-0D41A41CEEF1,915D45F4-90F7-41CC-B268-4C2BB1F61A1B,2107590,2018-01-22 11:37:56.0000000 +08:00,2018-01-22 11:46:01.0000000 +08:00,4.281775118,8.083333333,0,0,3,1.9,Passanger,True,"Portsdown Rd, Queenstown, Singapore, Singapore","Pasir Panjang Rd 114A, Pasir Panjang, Singapore, Singapore",4.345,True,Singapore,Singapore,3,5,5,3,1.37,0.645,0.187,OriginalDriver,1008,0,0,8.083333015,5,0.600000024,1,1,1,83.57221985,41.95056659,0,0.488,0,0.720000029,,,,,,,,,,08.06.2018 12:47
1027751,B4CAFD5A-0AE7-4AE3-BD99-7327B83FEDFA,39F1AF7C-0168-4F72-89D7-13D0FA8C71C8,2109211,2018-01-21 16:47:11.0000000 +02:00,2018-01-21 17:09:12.0000000 +02:00,16.31330001,22.01666667,0,0,4,0.633333333,Taxi,True,"Михайла Котельникова вулиця 27, Святошинський район, Київ, Україна","Кільцева дорога 4, Петропавлівська Борщагівка, Києво-Святошинський район, Київська область, Україна",16.575,True,Київська область,Україна,4,5,5,4,6.641,0.843,0,OriginalDriver,1056,0,0,22.01666641,5,0.800000012,1,1,1,78.19200134,47.6918827,0,0.479,0,0.970000029,,,,,,,,,,08.06.2018 12:47
1028147,D31E365B-BE53-4DEB-B9B0-719DBF18C3AC,BC588278-5E20-4988-8A83-BE66ECAD17E9,2110073,2018-01-22 23:13:07.0000000 +08:00,2018-01-22 23:28:54.0000000 +08:00,10.86120018,15.78333333,0,0,2,0,Passanger,True,"Craig Rd 8, Central Business District, Singapore, Singapore","Holland Rd 297, Queenstown, Singapore, Singapore",11.371,True,Singapore,Singapore,2,5,5,5,4.348,1.593,0.211,OriginalDriver,1008,0,0,15.78333378,5,0.400000006,1,1,1,106.8803177,57.90075155,0,0,0,1,,,,,,,,,,08.06.2018 12:47
1028278,E0C37352-33FE-4478-AF35-5E341DF11D10,3CF9722E-FBD1-4F4C-BA6F-B2ED56DB442E,2110376,2018-01-23 01:07:35.0000000 +08:00,2018-01-23 01:29:29.0000000 +08:00,28.94755461,21.9,0,1,2,0,Passanger,True,"Airport Blvd, Changi, Singapore, Singapore","Toh Tuck Rd 11, Bukit Timah, Singapore, Singapore",28.427,True,Singapore,Singapore,2,5,1,5,14.999,6.158,0.842,OriginalDriver,1008,0,21.89999962,0,5,0.400000006,1,0.600000024,1,102.4099808,84.05798507,0,0,0,1,,,,,,,,,,08.06.2018 12:47
1028344,ED567E19-111A-4E34-87DF-71B24C3A6497,EA2F61C2-815F-4EC9-B095-F97E11A4E413,2110556,2018-01-23 02:43:31.0000000 +08:00,2018-01-23 02:51:40.0000000 +08:00,6.042899013,8.15,0,0,3,0,Passanger,True,"Pasir Ris Dr 1 83, Pasir Ris, Singapore, Singapore","Tampines Ave 8 1, Tampines West, Singapore, Singapore",4.094,True,Singapore,Singapore,5,5,1,5,0,0,0,OriginalDriver,1008,0,8.149999619,0,5,1,1,0.600000024,1,46.29599762,46.29599762,0,0,0,1,,,,,,,,,,08.06.2018 12:47
1028591,1C50339E-5C82-4A5D-B432-D7A768455A83,3CF9722E-FBD1-4F4C-BA6F-B2ED56DB442E,2111111,2018-01-23 09:08:13.0000000 +08:00,2018-01-23 09:09:19.0000000 +08:00,0.597517584,1.1,0,0,4,0,Passanger,True,"Upp Bukit Timah Rd 120, Bukit Timah, Singapore, Singapore","Upp Bukit Timah Rd 213, Bukit Timah, Singapore, Singapore",0.579,True,Singapore,Singapore,5,5,3,5,0,0,0,OriginalDriver,1008,1.100000024,0,0,5,1,1,0.800000012,1,47.2367897,35.54774432,0,0,0,1,,,,,,,,,,08.06.2018 12:47
1028608,53D112B6-850D-4C13-BA92-CB0044916EF5,3CF9722E-FBD1-4F4C-BA6F-B2ED56DB442E,2111141,2018-01-23 09:17:34.0000000 +08:00,2018-01-23 09:20:10.0000000 +08:00,1.106028563,2.6,0,0,3,0,Passanger,True,"Old Jurong Rd 21, Bukit Timah, Singapore, Singapore","Toh Tuck Rd 11, Bukit Timah, Singapore, Singapore",1.044,True,Singapore,Singapore,3,5,3,5,0.406,0.22,0,OriginalDriver,1008,2.599999905,0,0,5,0.600000024,1,0.800000012,1,65.31427765,40.77590352,0,0,0,1,,,,,,,,,,08.06.2018 12:47
1028615,B4568DB5-C403-40B0-94CE-961303D064D1,4EEB2178-BCB9-4C9E-9A23-698F8F725318,2111157,2018-01-23 09:06:28.0000000 +08:00,2018-01-23 09:21:44.0000000 +08:00,5.168026842,15.26666667,0,2,3,0.1,Passanger,True,"Bukit Timah, Singapore, Singapore","Cantonment Rd, Central Business District, Singapore, Singapore",5.074,True,Singapore,Singapore,5,5,3,5,0.436,0,0,OriginalDriver,1008,15.26666641,0,0,3,1,1,0.800000012,0.800000012,59.05305862,29.47116199,0,0.022,0,1,,,,,,,,,,08.06.2018 12:47
1028699,CFD77FE8-5AC7-4630-B5B2-5823ED5C1891,2B0A0BE0-CD1D-4D44-97EB-282E72D4DDDD,2111333,2018-01-23 10:19:11.0000000 +08:00,2018-01-23 10:35:20.0000000 +08:00,14.68655004,16.15,0,1,3,0,Passanger,True,"Upp Bukit Timah Rd, Bukit Batok, Singapore, Singapore","Nanyang Ave 50, Choa Chu Kang, Singapore, Singapore",14.672,True,Singapore,Singapore,5,5,3,5,4.103,0.135,0,OriginalDriver,1008,16.14999962,0,0,4,1,1,0.800000012,0.899999976,82.58399963,56.12025297,0,0,0,1,,,,,,,,,,08.06.2018 12:47
1028757,1F1F988C-75A5-4C43-ABBA-9D2D414E2CAF,6380668C-3A5E-44EE-AE88-288B988531E5,2111462,2018-01-23 11:13:43.0000000 +08:00,2018-01-23 11:29:55.0000000 +08:00,8.033347711,16.2,0,0,3,0,Passanger,True,"Taman Permata, Nusajaya, Johor Bahru, Malaysia","Jalan Indah 15/2 73, Bukit Indah, Nusajaya, Johor Bahru, Malaysia",8.064,True,Johor Bahru,Malaysia,3,5,5,5,1.161,0.572,0,OriginalDriver,1008,0,0,16.20000076,5,0.600000024,1,1,1,74.52394867,40.96266898,0,0,0,1,,,,,,,,,,08.06.2018 12:47
1028815,BD85DFA4-70B1-4D9B-B185-1D71D6C1F279,53BB0583-C16F-4FF5-A544-A9C291F408AC,2111577,2018-01-23 12:01:43.0000000 +08:00,2018-01-23 12:18:08.0000000 +08:00,15.18856899,16.41666667,0,0,5,0.416666667,Passanger,True,"CTE, Tiong Bahru, Singapore, Singapore","Hougang Ave 8 616, Hougang, Singapore, Singapore",18.307,True,Singapore,Singapore,5,5,5,5,3.191,0.553,0,OriginalDriver,1008,0,0,16.41666603,5,1,1,1,1,100.7999954,62.54234293,0,0.088,0,1,,,,,,,,,,08.06.2018 12:47
1028936,B6FC0F3E-BCAB-4113-8E1A-31BE7A82E6A7,6380668C-3A5E-44EE-AE88-288B988531E5,2111823,2018-01-23 12:59:00.0000000 +08:00,2018-01-23 13:23:45.0000000 +08:00,14.38989788,24.75,0,0,3,0,Passanger,True,"Bukit Indah, Nusajaya, Johor Bahru, Malaysia","Jalan Dato Abdullah Tahir 12B, Abad, Johor Bahru, Malaysia",13.73,True,Johor Bahru,Malaysia,3,5,5,5,4.547,1.405,0.103,OriginalDriver,1008,0,0,24.75,5,0.600000024,1,1,1,84.12619781,53.64801641,0,0,0,1,,,,,,,,,,08.06.2018 12:47
1029052,59F5CF10-634F-4B56-8CD9-05D0A810ADF5,53BB0583-C16F-4FF5-A544-A9C291F408AC,2112040,2018-01-23 13:59:29.0000000 +08:00,2018-01-23 14:17:46.0000000 +08:00,12.30876521,18.28333333,1,1,1,0.883333333,Passanger,True,"Hougang Ave 8 628, Hougang, Singapore, Singapore","College Rd, Tiong Bahru, Singapore, Singapore",14.982,True,Singapore,Singapore,1,4,5,5,1.059,0.126,2.655,OriginalDriver,1008,0,0,18.28333282,4,0.200000003,0.899999976,1,0.899999976,250.776001,53.95248421,0,0.209,0,1,,,,,,,,,,08.06.2018 12:47
1029099,7A3BD595-4C34-40D4-B5DC-60402261BFFD,6380668C-3A5E-44EE-AE88-288B988531E5,2112129,2018-01-23 14:38:36.0000000 +08:00,2018-01-23 14:56:03.0000000 +08:00,16.3696699,17.45,0,0,3,0,Passanger,True,"Marsiling Flyover, Woodlands, Singapore, Singapore","Rivervale Cres 180, Seng Kang, Singapore, Singapore",16.079,True,Singapore,Singapore,3,5,5,5,0.633,0.748,0.598,OriginalDriver,1008,0,0,17.45000076,5,0.600000024,1,1,1,86.78896332,63.33624224,0,0,0,1,,,,,,,,,,08.06.2018 12:47
1029098,03CDB5F0-FEAA-477F-A520-8DB00FBE22DF,6380668C-3A5E-44EE-AE88-288B988531E5,2112132,2018-01-23 13:53:58.0000000 +08:00,2018-01-23 14:35:47.0000000 +08:00,9.573819223,41.81666667,0,0,5,7.65,Passanger,True,"Jalan Dato Abdullah Tahir 13B, Abad, Johor Bahru, Malaysia","Woodlands Flyover, Woodlands, Singapore, Singapore",9.904,False,Singapore,Singapore,5,5,5,4,1.258,0.073,0,OriginalDriver,1008,0,0,41.81666565,5,1,1,1,1,57.75430298,30.06786788,0,0.468,0,0.910000026,,,,,,,,,,08.06.2018 12:47
1029170,CED7E4B3-7373-4703-B737-FE097D018F65,2B0A0BE0-CD1D-4D44-97EB-282E72D4DDDD,2112275,2018-01-23 15:27:39.0000000 +08:00,2018-01-23 15:32:57.0000000 +08:00,3.32894,5.3,0,1,2,0,Passanger,True,"Upp Bukit Timah Rd, Bukit Timah, Singapore, Singapore","Jalan Asas 21, Bukit Timah, Singapore, Singapore",3.374,True,Singapore,Singapore,2,5,5,5,0,0.207,0.276,OriginalDriver,1008,0,0,5.300000191,4,0.400000006,1,1,0.899999976,69.12000275,43.54386226,0,0,0,1,,,,,,,,,,08.06.2018 12:47
1029438,ED0C7C37-51AB-4D90-97B2-230D498231A6,5D6F62D2-D967-470B-A33D-E8613B76FAC3,2112847,2018-01-23 17:57:31.0000000 +08:00,2018-01-23 18:18:41.0000000 +08:00,17.02314392,21.16666667,0,0,3,0,Passanger,True,"Yishun Ave 2, Yishun, Singapore, Singapore","Choa Chu Kang, Singapore, Singapore",16.907,True,Singapore,Singapore,3,5,3,5,1.725,1.146,0.243,OriginalDriver,1008,18.76666641,0,2.400000095,5,0.600000024,1,0.802791715,1,77.95635986,57.95696448,0,0,0,1,,,,,,,,,,08.06.2018 12:47
