,Id,TrackToken,DeviceToken,IncomingTrackId,StartDate,EndDate,Distance,Duration,AccelerationCount,DecelerationCount,Rating,PhoneUsage,TrackOrigin,OriginChanged,AddressStart,AddressFinish,DistanceGPS,Urban,Region,Country,RatingOverSpeed,RatingAcceleration,RatingTimeOfDay,RatingPhoneUsage,OverSpeedMileage,MidOverSpeedMileage,HighOverSpeedMileage,OriginalTrackOrigin,CompanyId,RushHours,NightHours,DailyHours,RatingDeceleration,KOverSpeed,KAcceleration,KTimeOfDay,KDeceleration,MaxSpeed,AverageSpeed,PhoneUsageOverSpeed,PhoneUsageKm,PhoneUsageOverSpeedKm,KPhoneUsage,Prediction,EcoScoringFuel,EcoScoringTyres,EcoScoringBrakes,EcoScoringDepreciation,EcoScoring,Shared,CityStart,CityFinish,UpdateDT
18,1678304,076B1670-320E-455E-8A99-F36329FE9F1A,5EE3A642-0254-415C-94D0-43272864C279,3827544,2018-08-29 22:56:41.000000,2018-08-29 23:50:13.000000,24.401586310249844,53.53333333333333,0,0,4.0,0.0,OriginalDriver,False,"Профсоюзная улица, Коньково, Москва, Россия","улица Введенского, Коньково, Москва, Россия",24.084,False,Москва,Россия,4.0,5.0,5.0,5.0,4.892,0.558,0.211,,1055,0.0,0.0,53.53333282470703,5.0,0.800000011920929,1.0,1.0,1.0,93.92399597167969,43.467010829433,0.0,0.091,0.0,1.0,,0.0,100.0,100.0,25.0,17.5,0,Москва,Москва,2001-01-01 00:00:00.000000
19,1679477,DF5432C1-0C40-4B12-BA22-151B0243C7EA,5EE3A642-0254-415C-94D0-43272864C279,3830565,2018-08-30 08:23:09.000000,2018-08-30 09:05:11.000000,12.999537572869084,42.03333333333333,0,0,3.0,0.9,OriginalDriver,False,"улица Введенского, Коньково, Москва, Россия","Лужнецкая набережная 2/4 стр 71, Хамовники, Москва, Россия",13.371,True,Москва,Россия,4.0,5.0,3.0,5.0,1.004,0.045,0.166,,1055,42.03333282470703,0.0,0.0,5.0,0.800000011920929,1.0,0.800000011920929,1.0,62.31599807739258,31.459555444400756,0.0,0.185,0.0,1.0,,100.0,100.0,100.0,100.0,100.00000762939453,0,Москва,Москва,2001-01-01 00:00:00.000000
20,1680749,5637EDB0-5673-46A4-8B2E-028153C7EF44,5EE3A642-0254-415C-94D0-43272864C279,3833911,2018-08-30 13:44:30.000000,2018-08-30 14:16:51.000000,9.671167882701324,32.35,0,0,5.0,0.05,OriginalDriver,False,"Лужнецкая набережная 2/4 стр 71, Хамовники, Москва, Россия","улица Миклухо-Маклая 36 корп 1, Коньково, Москва, Россия",12.002,True,Москва,Россия,5.0,5.0,5.0,5.0,0.203,0.0,0.0,,1055,0.0,0.0,32.349998474121094,5.0,1.0,1.0,1.0,1.0,61.847999572753906,33.239470138358264,0.0,0.0,0.0,1.0,,100.0,100.0,100.0,50.0,85.00000762939453,0,Москва,Москва,2001-01-01 00:00:00.000000
21,1681424,FFE4CB19-C522-48CE-8F6F-1D490BC269B4,5EE3A642-0254-415C-94D0-43272864C279,3835794,2018-08-30 16:53:33.000000,2018-08-30 16:59:14.000000,1.0650687969843446,5.683333333333334,0,0,5.0,0.0,OriginalDriver,False,"улица Миклухо-Маклая 36 корп 1, Коньково, Москва, Россия","Профсоюзная улица 85 корп 1 стр 1, Коньково, Москва, Россия",1.4,True,Москва,Россия,5.0,5.0,5.0,5.0,0.0,0.0,0.0,,1055,0.0,0.0,5.683333396911621,5.0,1.0,1.0,1.0,1.0,43.52399826049805,27.97321952399561,0.0,0.0,0.0,1.0,,100.0,100.0,100.0,50.0,85.00000762939453,0,Москва,Москва,2001-01-01 00:00:00.000000
22,1682329,297D83A0-813A-4056-A3BA-6C4497559BC7,5EE3A642-0254-415C-94D0-43272864C279,3838174,2018-08-30 20:59:19.000000,2018-08-30 21:03:37.000000,1.3199030666791056,4.3,0,0,5.0,0.0,OriginalDriver,False,"Профсоюзная улица 102 стр 1, Коньково, Москва, Россия","улица Бутлерова 26, Коньково, Москва, Россия",1.422,True,Москва,Россия,5.0,5.0,5.0,5.0,0.0,0.0,0.0,,1055,0.6499999761581421,0.0,3.6500000953674316,5.0,1.0,1.0,0.995499312877655,1.0,51.26399612426758,26.659999082485836,0.0,0.0,0.0,1.0,,100.0,100.0,100.0,50.0,85.00000762939453,0,Москва,Москва,2001-01-01 00:00:00.000000
23,1682446,98FAF057-B061-4E13-A412-809622EF07AC,5EE3A642-0254-415C-94D0-43272864C279,3838507,2018-08-30 21:55:41.000000,2018-08-30 22:15:51.000000,10.775724039122775,20.166666666666668,0,0,5.0,0.0,OriginalDriver,False,"улица Бутлерова 26, Коньково, Москва, Россия","проезд Апакова, Якиманка, Москва, Россия",12.441,True,Москва,Россия,5.0,5.0,5.0,5.0,1.588,0.0,0.0,,1055,0.0,0.0,20.16666603088379,5.0,1.0,1.0,1.0,1.0,65.26799774169922,44.82940365198593,0.0,0.0,0.0,1.0,,100.0,100.0,100.0,25.0,77.50000762939453,0,Москва,Москва,2001-01-01 00:00:00.000000
24,1682550,8D688C42-6110-4498-A09E-7D74D7751897,5EE3A642-0254-415C-94D0-43272864C279,3838820,2018-08-30 22:52:22.000000,2018-08-30 23:55:16.000000,32.05191036833879,62.9,0,0,4.0,2.6,OriginalDriver,False,"проезд Апакова, Якиманка, Москва, Россия","улица Введенского, Коньково, Москва, Россия",31.693,False,Москва,Россия,5.0,5.0,5.0,4.0,6.152,0.274,0.0,,1055,0.0,0.0,62.900001525878906,5.0,1.0,1.0,1.0,1.0,90.10800170898438,44.12989751968504,0.0,1.333,0.0,0.9399999976158142,,0.0,100.0,100.0,0.0,10.0,0,Москва,Москва,2001-01-01 00:00:00.000000
25,1683761,BB136E0A-F917-4EFC-A23F-2CAEEF0BC598,5EE3A642-0254-415C-94D0-43272864C279,3842195,2018-08-31 08:25:15.000000,2018-08-31 09:05:05.000000,12.037789365952063,39.833333333333336,0,0,4.0,1.3666666666666667,OriginalDriver,False,"улица Введенского, Коньково, Москва, Россия","Лужнецкая набережная 2/4 стр 17, Хамовники, Москва, Россия",12.647,True,Москва,Россия,5.0,5.0,3.0,5.0,0.939,0.302,0.0,,1055,39.83333206176758,0.0,0.0,5.0,1.0,1.0,0.800000011920929,1.0,62.67599868774414,31.843292132064747,0.0,0.142,0.0,1.0,,100.0,100.0,100.0,100.0,100.00000762939453,0,Москва,Москва,2001-01-01 00:00:00.000000
26,1685146,B481194C-22B8-4C12-8B3A-A9DB14D92273,5EE3A642-0254-415C-94D0-43272864C279,3845680,2018-08-31 14:03:51.000000,2018-08-31 14:34:07.000000,10.475360449988138,30.266666666666666,0,0,5.0,0.0,OriginalDriver,False,"3-е Транспортное кольцо, Хамовники, Москва, Россия","улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия",10.28,True,Москва,Россия,5.0,5.0,5.0,5.0,0.025,0.0,0.0,,1055,0.0,0.0,30.266666412353516,5.0,1.0,1.0,1.0,1.0,57.23999786376953,31.712419789790196,0.0,0.0,0.0,1.0,,100.0,100.0,100.0,75.0,92.5,0,Москва,Москва,2001-01-01 00:00:00.000000
27,1686264,68F8000A-9F9D-4AFA-BC15-A232557E6292,5EE3A642-0254-415C-94D0-43272864C279,3848600,2018-08-31 17:58:04.000000,2018-08-31 18:32:17.000000,11.618183788806443,34.21666666666667,0,0,4.0,0.55,OriginalDriver,False,"улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия","улица Шаболовка 2 стр 1, Якиманка, Москва, Россия",11.93,True,Москва,Россия,5.0,5.0,3.0,5.0,1.725,0.0,0.0,,1055,34.21666717529297,0.0,0.0,5.0,1.0,1.0,0.800000011920929,1.0,65.19599914550781,33.31499442298416,0.0,0.188,0.0,1.0,,100.0,100.0,100.0,50.0,85.00000762939453,0,Москва,Москва,2001-01-01 00:00:00.000000
28,1693305,0C6E1109-906C-4B03-A766-E4590B9B05A7,5EE3A642-0254-415C-94D0-43272864C279,3868865,2018-09-02 12:52:21.000000,2018-09-02 13:14:52.000000,9.926952480111707,22.516666666666666,0,1,3.0,3.3,OriginalDriver,False,"улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия","Донская улица 16, Якиманка, Москва, Россия",11.254,True,Москва,Россия,5.0,5.0,5.0,3.0,0.869,0.0,0.0,,1055,0.0,0.0,22.516666412353516,4.0,1.0,1.0,1.0,0.8999999761581421,67.5719985961914,39.2089425982304,0.0,1.686,0.0,0.6800000071525574,,100.0,100.0,100.0,100.0,100.00000762939453,0,Москва,Москва,2001-01-01 00:00:00.000000
29,1694586,5C3AD4AA-6E57-4076-B314-51E9227E4E34,5EE3A642-0254-415C-94D0-43272864C279,3872373,2018-09-02 18:14:25.233644,2018-09-02 18:28:09.000000,5.193443827597975,13.729439266666667,0,0,5.0,0.08333333333333333,OriginalDriver,False,"Профсоюзная улица 3, Академический, Москва, Россия","улица Миклухо-Маклая 57, Коньково, Москва, Россия",6.228,True,Москва,Россия,5.0,5.0,5.0,5.0,0.743,0.0,0.0,,1055,0.0,0.0,13.729439735412598,5.0,1.0,1.0,1.0,1.0,70.19999694824219,38.66097227187283,0.0,0.03,0.0,1.0,,100.0,100.0,100.0,75.0,92.5,0,Москва,Москва,2001-01-01 00:00:00.000000
30,1694768,37DE487B-E108-486E-B87A-D386D1D7E25D,5EE3A642-0254-415C-94D0-43272864C279,3872887,2018-09-02 19:10:34.000000,2018-09-02 19:20:06.000000,0.7660987825597684,9.533333333333333,0,0,5.0,0.0,OriginalDriver,False,"улица Миклухо-Маклая 57, Коньково, Москва, Россия","Коньково, Москва, Россия",1.721,True,Москва,Россия,5.0,5.0,5.0,5.0,0.038,0.0,0.0,,1055,0.0,0.0,9.533333778381348,5.0,1.0,1.0,1.0,1.0,47.951995849609375,17.202556540889123,0.0,0.0,0.0,1.0,,100.0,100.0,100.0,75.0,92.5,0,Москва,Москва,2001-01-01 00:00:00.000000
31,1695030,9FDE9A1F-567B-4D98-903C-472329C87D66,5EE3A642-0254-415C-94D0-43272864C279,3873767,2018-09-02 20:38:04.000000,2018-09-02 21:05:11.000000,5.679291731662891,27.116666666666667,0,0,4.0,2.05,OriginalDriver,False,"улица Введенского, Коньково, Москва, Россия","улица Земляной вал 29, Басманный, Москва, Россия",15.381,True,Москва,Россия,5.0,5.0,5.0,4.0,0.195,0.0,0.0,,1055,0.0,0.0,27.116666793823242,5.0,1.0,1.0,1.0,1.0,61.560001373291016,41.909974849607096,0.0,1.521,0.0,0.800000011920929,,100.0,100.0,100.0,50.0,85.00000762939453,0,Москва,Москва,2001-01-01 00:00:00.000000
32,1695125,73D2493F-D291-466E-8755-B2B99D370964,5EE3A642-0254-415C-94D0-43272864C279,3874052,2018-09-02 21:34:23.000000,2018-09-02 22:09:54.000000,12.287213266870976,35.516666666666666,0,0,3.0,3.6333333333333333,OriginalDriver,False,"улица Земляной вал 29, Басманный, Москва, Россия","улица Миклухо-Маклая, Коньково, Москва, Россия",17.406,True,Москва,Россия,5.0,5.0,5.0,3.0,4.624,0.0,0.0,,1055,0.0,0.0,35.516666412353516,5.0,1.0,1.0,1.0,1.0,70.27200317382812,46.617413566229935,0.0,2.507,0.0,0.6800000071525574,,100.0,100.0,100.0,25.0,77.50000762939453,0,Москва,Москва,2001-01-01 00:00:00.000000
33,1696202,4522FA39-3524-4994-8298-AF014C5541A0,5EE3A642-0254-415C-94D0-43272864C279,3877189,2018-09-03 07:55:10.000000,2018-09-03 08:31:53.000000,13.063067775128534,36.71666666666667,0,0,3.0,1.3,OriginalDriver,False,"улица Миклухо-Маклая 32, Коньково, Москва, Россия","Лужнецкая набережная 2/4 стр 46, Хамовники, Москва, Россия",12.856,True,Москва,Россия,5.0,5.0,3.0,4.0,0.557,0.0,0.0,,1055,32.70000076293945,0.0,4.016666889190674,5.0,1.0,1.0,0.8054138422012329,1.0,64.2239990234375,33.63731668980138,0.0,0.5,0.0,0.9700000286102295,,100.0,100.0,100.0,100.0,100.00000762939453,0,Москва,Москва,2001-01-01 00:00:00.000000
34,1697101,1038FE92-AC08-4317-A959-EABA5B703FE9,5EE3A642-0254-415C-94D0-43272864C279,3879527,2018-09-03 12:11:01.000000,2018-09-03 12:29:35.000000,5.183195052906427,18.566666666666666,0,0,4.0,0.65,OriginalDriver,False,"Лужнецкая набережная 2/4 стр 46, Хамовники, Москва, Россия","улица Колмогорова, Раменки, Москва, Россия",5.445,True,Москва,Россия,4.0,5.0,5.0,4.0,0.511,0.175,0.07,,1055,0.0,0.0,18.566667556762695,5.0,0.800000011920929,1.0,1.0,1.0,66.63600158691406,31.916584605612652,0.0,0.303,0.0,0.9100000262260437,,100.0,100.0,100.0,75.0,92.5,0,Москва,Москва,2001-01-01 00:00:00.000000
35,1697464,8D82DD0C-1687-4054-97AF-00C8854E0991,5EE3A642-0254-415C-94D0-43272864C279,3880543,2018-09-03 13:23:30.000000,2018-09-03 13:58:08.000000,9.770092719087046,34.63333333333333,0,0,4.0,1.5333333333333334,OriginalDriver,False,"улица Колмогорова, Раменки, Москва, Россия","Профсоюзная улица 102/47, Коньково, Москва, Россия",10.287,True,Москва,Россия,5.0,5.0,5.0,4.0,0.646,0.047,0.079,,1055,0.0,0.0,34.63333511352539,5.0,1.0,1.0,1.0,1.0,69.55199432373047,32.01200579969507,0.0,0.604,0.0,0.9100000262260437,,100.0,100.0,100.0,50.0,85.00000762939453,0,Москва,Москва,2001-01-01 00:00:00.000000
36,1697644,8693D168-E9A6-4605-9E41-F8B46D3C314E,5EE3A642-0254-415C-94D0-43272864C279,3880967,2018-09-03 14:35:31.000000,2018-09-03 14:41:10.000000,0.5969868262258621,5.65,0,0,4.0,0.6166666666666667,OriginalDriver,False,"Профсоюзная улица 102/47, Коньково, Москва, Россия","улица Миклухо-Маклая 40, Коньково, Москва, Россия",1.367,True,Москва,Россия,5.0,5.0,5.0,4.0,0.037,0.0,0.0,,1055,0.0,0.0,5.650000095367432,5.0,1.0,1.0,1.0,1.0,47.80799865722656,19.542175938101376,0.0,0.119,0.0,0.8199999928474426,,100.0,100.0,100.0,50.0,85.00000762939453,0,Москва,Москва,2001-01-01 00:00:00.000000
