,Id,RichTrackId,DeviceToken,AvgLat,AvgLon,StartLat,StartLon,FinishLat,FinishLon
53,1631516,1716596,5EE3A642-0254-415C-94D0-43272864C279,55.65405877934278,37.54311666666679,55.68722,37.57312,55.63956,37.53776
54,1632723,1717803,5EE3A642-0254-415C-94D0-43272864C279,55.64116542857142,37.53159171428572,55.63956,37.53776,55.64278,37.52717
55,1633509,1718589,5EE3A642-0254-415C-94D0-43272864C279,55.64073876074775,37.534717318929225,55.64349579630014,37.52724590714791,55.63886,37.5384
56,1633695,1718775,5EE3A642-0254-415C-94D0-43272864C279,55.666042010309134,37.54248277061848,55.63886,37.5384,55.67453,37.5238
57,1634275,1719355,5EE3A642-0254-415C-94D0-43272864C279,55.65665528489888,37.534430324466385,55.6720179481284,37.52764432903604,55.63886,37.53835
58,1634570,1719650,5EE3A642-0254-415C-94D0-43272864C279,55.680655666666595,37.564055555555356,55.63885,37.53835,55.7276,37.61118
59,1635150,1720230,5EE3A642-0254-415C-94D0-43272864C279,55.67723725574697,37.548887442528866,55.7276,37.61118,55.6389,37.5386
60,1637121,1722201,5EE3A642-0254-415C-94D0-43272864C279,55.66600752066121,37.55091793388429,55.65479,37.53813,55.67274,37.5608
61,1637487,1722567,5EE3A642-0254-415C-94D0-43272864C279,55.682638976377966,37.568094881889785,55.67274,37.5608,55.6923,37.57607
62,1639237,1724317,5EE3A642-0254-415C-94D0-43272864C279,55.65673544270752,37.544800613522646,55.681826197594106,37.56701418202144,55.63887,37.53845
63,1641159,1726239,5EE3A642-0254-415C-94D0-43272864C279,55.67675678466077,37.57919889872175,55.63887,37.53845,55.71349,37.56942
64,1641947,1727027,5EE3A642-0254-415C-94D0-43272864C279,55.69638615960094,37.571699301745646,55.71349,37.56942,55.67476,37.55575
65,1642009,1727089,5EE3A642-0254-415C-94D0-43272864C279,55.66569450508945,37.544090599029445,55.668029417335674,37.55234912041347,55.6645,37.53494
66,1642409,1727489,5EE3A642-0254-415C-94D0-43272864C279,55.66892333333328,37.54367079545455,55.6645,37.53494,55.67256,37.55362
67,1642779,1727859,5EE3A642-0254-415C-94D0-43272864C279,55.66000898044674,37.54005013966478,55.67256,37.55362,55.63894,37.5388
68,1645439,1730519,5EE3A642-0254-415C-94D0-43272864C279,55.65309969491484,37.51262783050858,55.63894,37.5388,55.6683,37.51644
69,1645610,1730690,5EE3A642-0254-415C-94D0-43272864C279,55.69744902752301,37.5525386238532,55.6683,37.51644,55.71375,37.57179
70,1647393,1732473,5EE3A642-0254-415C-94D0-43272864C279,55.693768885561845,37.55288387769139,55.71678346959475,37.56886616352719,55.67758,37.52535
71,1648666,1733746,5EE3A642-0254-415C-94D0-43272864C279,55.65481497637825,37.53080348031513,55.67758,37.52535,55.63956,37.53778
72,1650272,1735352,5EE3A642-0254-415C-94D0-43272864C279,55.65909944232733,37.55226016015058,55.641914256900215,37.54048621285477,55.67345,37.55822
73,1650292,1735372,5EE3A642-0254-415C-94D0-43272864C279,55.66446904600807,37.55507415498183,55.64552402574369,37.54384882667263,55.67412,37.55794
74,1650427,1735507,5EE3A642-0254-415C-94D0-43272864C279,55.6881981059075,37.54418814482809,55.6739933611346,37.558764731663,55.69998,37.53202
75,1650902,1735982,5EE3A642-0254-415C-94D0-43272864C279,55.68030431884082,37.55065205797106,55.69998,37.53202,55.67519,37.55572
76,1651616,1736696,5EE3A642-0254-415C-94D0-43272864C279,55.701277829268356,37.56049441463415,55.67519,37.55572,55.71343,37.57318
77,1652739,1737819,5EE3A642-0254-415C-94D0-43272864C279,55.70409263124502,37.57880409465789,55.712714642338184,37.578738788177795,55.68895,37.57448
78,1652760,1737840,5EE3A642-0254-415C-94D0-43272864C279,55.700770246949354,37.577606610788166,55.708053465984484,37.57787897255046,55.68485,37.57012
79,1652863,1737943,5EE3A642-0254-415C-94D0-43272864C279,55.655683691113374,37.54492835578495,55.688395634333276,37.573884766462974,55.63885,37.53833
80,1654501,1739581,5EE3A642-0254-415C-94D0-43272864C279,55.67973331103679,37.5640446599777,55.63885,37.53833,55.71297,37.56923
81,1656855,1741935,5EE3A642-0254-415C-94D0-43272864C279,55.70575215053762,37.57601767025085,55.71297,37.56923,55.68642,37.5718
82,1656926,1742006,5EE3A642-0254-415C-94D0-43272864C279,55.68026648478518,37.56537165902395,55.69480737676443,37.5765195954941,55.67289,37.56095
83,1657443,1742523,5EE3A642-0254-415C-94D0-43272864C279,55.660242710843534,37.54527479919692,55.67289,37.56095,55.63883,37.53824
84,1659015,1744095,5EE3A642-0254-415C-94D0-43272864C279,55.68035430153311,37.5829352299831,55.63883,37.53824,55.71402,37.57216
85,1659038,1744118,5EE3A642-0254-415C-94D0-43272864C279,55.71355234182634,37.574112930489996,55.70351311476501,37.60050969201848,55.71402,37.57216
86,1661791,1746871,5EE3A642-0254-415C-94D0-43272864C279,55.71134260162601,37.57901390243902,55.71402,37.57216,55.71822,37.59598
87,1662412,1747492,5EE3A642-0254-415C-94D0-43272864C279,55.62101816837328,37.51002542662106,55.6909,37.57518,55.56757,37.48801
88,1662483,1747563,5EE3A642-0254-415C-94D0-43272864C279,55.60943730244633,37.49834811055666,55.56765893479396,37.47913076545808,55.63894,37.53889
89,1664344,1749424,5EE3A642-0254-415C-94D0-43272864C279,55.6420045508982,37.53440784431137,55.63894,37.53889,55.64041,37.53253
90,1664532,1749612,5EE3A642-0254-415C-94D0-43272864C279,55.66145882352939,37.535855334685586,55.64041,37.53253,55.67829,37.52395
91,1665150,1750230,5EE3A642-0254-415C-94D0-43272864C279,55.661755541491104,37.529836947960696,55.67829,37.52395,55.63932,37.53788
92,1668003,1753083,5EE3A642-0254-415C-94D0-43272864C279,55.65777016326531,37.54443930612249,55.63932,37.53788,55.67247,37.56051
93,1668413,1753493,5EE3A642-0254-415C-94D0-43272864C279,55.678998686868724,37.56469454545454,55.67247,37.56051,55.68529,37.57104
94,1669794,1754874,5EE3A642-0254-415C-94D0-43272864C279,55.66936894166546,37.55184964280733,55.711550074151724,37.58645389697583,55.64029,37.53386
95,1670675,1755755,5EE3A642-0254-415C-94D0-43272864C279,55.60647600938965,37.498613051643225,55.64029,37.53387,55.56743,37.4865
96,1670692,1755772,5EE3A642-0254-415C-94D0-43272864C279,55.59002193490832,37.486458894663386,55.62942978592989,37.51661881475053,55.56712,37.48693
97,1670738,1755818,5EE3A642-0254-415C-94D0-43272864C279,55.609102427184474,37.4988769417476,55.56712,37.48693,55.63887,37.53916
98,1671958,1757038,5EE3A642-0254-415C-94D0-43272864C279,55.67871331168858,37.54642041743931,55.63887,37.53916,55.69899,37.52829
99,1672570,1757650,5EE3A642-0254-415C-94D0-43272864C279,55.704191868765825,37.54795246262488,55.69814559543104,37.537876088207156,55.71355,37.57215
100,1673881,1758961,5EE3A642-0254-415C-94D0-43272864C279,55.69019618193051,37.56940636593443,55.71574314968261,37.57377938370926,55.65769,37.54106
101,1673964,1759044,5EE3A642-0254-415C-94D0-43272864C279,55.65793574603686,37.54435034986739,55.68565831990511,37.57109038535279,55.6389,37.53858
102,1676499,1761579,5EE3A642-0254-415C-94D0-43272864C279,55.6769544609667,37.58274185130124,55.6389,37.53858,55.71343,37.56949
103,1678358,1763438,5EE3A642-0254-415C-94D0-43272864C279,55.67974711904765,37.560394011904805,55.71343,37.56949,55.63888,37.53846
104,1678757,1763837,5EE3A642-0254-415C-94D0-43272864C279,55.63968274336282,37.53657805309736,55.63888,37.53846,55.63957,37.53761
105,1681042,1766122,5EE3A642-0254-415C-94D0-43272864C279,55.67846659224889,37.549184648400214,55.642875703103506,37.541436217760236,55.71345,37.57323
106,1682061,1767141,5EE3A642-0254-415C-94D0-43272864C279,55.64409867751118,37.54044263790553,55.68345,37.56859,55.6392,37.53817
107,1682794,1767874,5EE3A642-0254-415C-94D0-43272864C279,55.64299934156377,37.52946901234564,55.6392,37.53817,55.6389,37.5386
108,1685089,1770169,5EE3A642-0254-415C-94D0-43272864C279,55.674518651124124,37.5302341132389,55.6389,37.5386,55.713,37.57009
109,1686889,1771969,5EE3A642-0254-415C-94D0-43272864C279,55.710184225315054,37.55750899596342,55.71528914389732,37.56676079708856,55.70002,37.53185
110,1687377,1772457,5EE3A642-0254-415C-94D0-43272864C279,55.682914214046825,37.54777913043481,55.70002,37.53185,55.6728,37.56086
111,1687813,1772893,5EE3A642-0254-415C-94D0-43272864C279,55.657247263030946,37.5430586891311,55.67707554442405,37.56208344366174,55.63886,37.53838
112,1689227,1774307,5EE3A642-0254-415C-94D0-43272864C279,55.6776095280235,37.54701843657812,55.63886,37.53838,55.71384,37.56898
113,1691813,1776893,5EE3A642-0254-415C-94D0-43272864C279,55.71485081395349,37.571596976744196,55.71384,37.56898,55.71183,37.57986
114,1693556,1811498,5EE3A642-0254-415C-94D0-43272864C279,55.60253805451132,37.49760285714294,55.63897,37.53785,55.63894,37.53889
115,1693886,1811828,5EE3A642-0254-415C-94D0-43272864C279,55.63976781818182,37.53593345454545,55.63894,37.53889,55.63887,37.53843
116,1696784,1814726,5EE3A642-0254-415C-94D0-43272864C279,55.67021466055049,37.54778504587156,55.63887,37.53843,55.69927,37.5278
117,1696850,1814792,5EE3A642-0254-415C-94D0-43272864C279,55.71171532712879,37.561845303026296,55.699158045515134,37.528030453284764,55.71439,37.56813
118,1697853,1815795,5EE3A642-0254-415C-94D0-43272864C279,55.7183201651685,37.59409977653602,55.714452239247166,37.567921675714366,55.72757,37.61276
119,1698125,1816067,5EE3A642-0254-415C-94D0-43272864C279,55.67487998487128,37.56090019667182,55.72757,37.61276,55.63703,37.5384
120,1699545,1817487,5EE3A642-0254-415C-94D0-43272864C279,55.67976348422486,37.54760640603565,55.63703,37.5384,55.71325,37.57266
121,1701189,1819131,5EE3A642-0254-415C-94D0-43272864C279,55.69716830316732,37.55839852941182,55.71325,37.57266,55.67775,37.52501
122,1701214,1819156,5EE3A642-0254-415C-94D0-43272864C279,55.685531973672184,37.54178374067028,55.69851473444672,37.56346813406568,55.67782,37.52488
123,1701653,1819595,5EE3A642-0254-415C-94D0-43272864C279,55.672775652173975,37.52209507246378,55.67782,37.52488,55.66454,37.5104
124,1701945,1819887,5EE3A642-0254-415C-94D0-43272864C279,55.65352594422125,37.5397334631886,55.67187989601462,37.55637151192646,55.63894,37.53888
125,1703000,1820942,5EE3A642-0254-415C-94D0-43272864C279,55.68519008553114,37.48668280826793,55.63894,37.53888,55.75098,37.40511
126,1703680,1821622,5EE3A642-0254-415C-94D0-43272864C279,55.68630160177967,37.482889154616196,55.75098,37.40511,55.64337,37.52536
127,1704087,1822029,5EE3A642-0254-415C-94D0-43272864C279,55.564307764227664,37.43321563685636,55.63402,37.52174,55.50204,37.32792
128,1704236,1822178,5EE3A642-0254-415C-94D0-43272864C279,55.431513006993,37.295528484848546,55.50204,37.32792,55.38345,37.36317
129,1706708,1824650,5EE3A642-0254-415C-94D0-43272864C279,55.5390569860523,37.41313104305642,55.38345,37.36317,55.67278,37.56084
130,1707160,1825102,5EE3A642-0254-415C-94D0-43272864C279,55.64949120516154,37.53784147341874,55.6753854220017,37.559990116776675,55.63895,37.53886
131,1707895,1825837,5EE3A642-0254-415C-94D0-43272864C279,55.653694189435356,37.58087964480867,55.66454,37.5104,55.6383,37.67233
132,1708225,1826167,5EE3A642-0254-415C-94D0-43272864C279,55.653741613394295,37.603449223744335,55.6383,37.67233,55.63893,37.53893
133,1709830,1827772,5EE3A642-0254-415C-94D0-43272864C279,55.65023691176475,37.501049448529365,55.63893,37.53893,55.67741,37.50766
134,1709852,1827794,5EE3A642-0254-415C-94D0-43272864C279,55.65829464459797,37.50421897432958,55.634081452205436,37.53041485327997,55.69283,37.5358
135,1709868,1827810,5EE3A642-0254-415C-94D0-43272864C279,55.69056435059598,37.52964846454626,55.67936518700391,37.51109582375503,55.69853,37.5291
136,1709896,1827838,5EE3A642-0254-415C-94D0-43272864C279,55.69851551914252,37.53003252840197,55.69570218683751,37.53265676092126,55.69949,37.53114
137,1710577,1828519,5EE3A642-0254-415C-94D0-43272864C279,55.71007047619053,37.5592477289377,55.69949,37.53114,55.71325,37.57266
138,1712100,1830042,5EE3A642-0254-415C-94D0-43272864C279,55.648415263605436,37.56817382653008,55.71325,37.57266,55.60441,37.55451
139,1712163,1830105,5EE3A642-0254-415C-94D0-43272864C279,55.62527345013483,37.54253784366566,55.60441,37.55451,55.63874,37.53814
140,1713658,1831600,5EE3A642-0254-415C-94D0-43272864C279,55.66330961630695,37.55501760191847,55.63874,37.53814,55.68929,37.57501
141,1713777,1831719,5EE3A642-0254-415C-94D0-43272864C279,55.70993463855425,37.574364538152636,55.68929,37.57501,55.71387,37.57157
142,1715701,1833643,5EE3A642-0254-415C-94D0-43272864C279,55.70979447247717,37.55538649082576,55.71387,37.57157,55.69998,37.53202
143,1716176,1834118,5EE3A642-0254-415C-94D0-43272864C279,55.69539642451753,37.53151621793234,55.696701225876524,37.529990896617555,55.69397,37.53384
144,1716216,1834158,5EE3A642-0254-415C-94D0-43272864C279,55.70664500000005,37.555149368932035,55.69397,37.53384,55.71418,37.56461
145,1716709,1834651,5EE3A642-0254-415C-94D0-43272864C279,55.668711682134635,37.534064825986206,55.71418,37.56461,55.63822,37.53828
146,1718009,1835951,5EE3A642-0254-415C-94D0-43272864C279,55.68390508838381,37.5812550126262,55.63822,37.53828,55.7132,37.57248
147,1720605,1838547,5EE3A642-0254-415C-94D0-43272864C279,55.71342112737119,37.589868416069265,55.70966639561179,37.58226522248013,55.72244,37.60475
148,1721179,1839121,5EE3A642-0254-415C-94D0-43272864C279,55.67247735899764,37.55589127451312,55.72469032264962,37.605580590301535,55.63897,37.53785
149,1723183,1841125,5EE3A642-0254-415C-94D0-43272864C279,55.666011828859126,37.53664065436235,55.63897,37.53785,55.67799,37.52455
150,1723676,1841618,5EE3A642-0254-415C-94D0-43272864C279,55.65361492411466,37.531874515408504,55.666607993241236,37.513519468469525,55.63883,37.53822
151,1726364,1844306,5EE3A642-0254-415C-94D0-43272864C279,55.65654670694873,37.54252069486408,55.63883,37.53822,55.673,37.56107
152,1726758,1844700,5EE3A642-0254-415C-94D0-43272864C279,55.69689947368422,37.578219318885466,55.673,37.56107,55.7225,37.60524
153,1728165,1846107,5EE3A642-0254-415C-94D0-43272864C279,55.68545193298993,37.63041742268036,55.7225,37.60523,55.63831,37.67214
154,1728479,1846421,5EE3A642-0254-415C-94D0-43272864C279,55.65272770176175,37.595647324060074,55.64156091777202,37.670768396963986,55.63919,37.53789
155,1729648,1847590,5EE3A642-0254-415C-94D0-43272864C279,55.66461104792882,37.553366598066404,55.64464021944966,37.542705824633636,55.68655,37.5485
156,1729739,1847681,5EE3A642-0254-415C-94D0-43272864C279,55.69276734177214,37.53747632911391,55.68655,37.5485,55.69864,37.5289
157,1732040,1849982,5EE3A642-0254-415C-94D0-43272864C279,55.66735735602092,37.53060840314144,55.70995,37.55865,55.63888,37.53911
158,1735442,1853384,5EE3A642-0254-415C-94D0-43272864C279,55.64051836134467,37.53313869747895,55.64157,37.52648,55.6388,37.53943
159,1738087,1856029,5EE3A642-0254-415C-94D0-43272864C279,55.66365289215682,37.540646584967256,55.6388,37.53943,55.6837,37.53915
160,1738169,1856111,5EE3A642-0254-415C-94D0-43272864C279,55.69382816993463,37.53305669934636,55.6837,37.53915,55.69828,37.52955
161,1739007,1856949,5EE3A642-0254-415C-94D0-43272864C279,55.69672640000002,37.53026680000001,55.69828,37.52955,55.69374,37.53403
162,1739109,1857051,5EE3A642-0254-415C-94D0-43272864C279,55.69794093023254,37.54205581395349,55.69374,37.53403,55.71149,37.56094
163,1739769,1857711,5EE3A642-0254-415C-94D0-43272864C279,55.70969197444273,37.55829371147642,55.71022579554187,37.559009691811426,55.70878,37.55706
164,1740625,1858567,5EE3A642-0254-415C-94D0-43272864C279,55.650010879326494,37.53957292797003,55.69383,37.53375,55.60433,37.55501
165,1740701,1858643,5EE3A642-0254-415C-94D0-43272864C279,55.62178509598622,37.54224174520074,55.60433,37.55501,55.63887,37.53918
166,1746175,1864117,5EE3A642-0254-415C-94D0-43272864C279,55.655787983870965,37.54033332661293,55.64157,37.52656,55.67247,37.56051
167,1747127,1865069,5EE3A642-0254-415C-94D0-43272864C279,55.656248058608085,37.55814717948715,55.67247,37.56051,55.63913,37.53818
168,1757237,1875179,5EE3A642-0254-415C-94D0-43272864C279,55.65024088523772,37.53837562337895,55.67092360468178,37.55518337715189,55.63889,37.53853
169,1761164,1879106,5EE3A642-0254-415C-94D0-43272864C279,55.666479183956184,37.53263136929471,55.63889,37.53853,55.67767,37.52517
170,1762282,1880224,5EE3A642-0254-415C-94D0-43272864C279,55.69037175757583,37.550257434343365,55.67767,37.52517,55.7224,37.60478
171,1787276,1905218,5EE3A642-0254-415C-94D0-43272864C279,55.63993241379309,37.535386379310324,55.64192,37.52865,55.6388,37.53943
172,1790460,1908402,5EE3A642-0254-415C-94D0-43272864C279,55.66276002583981,37.59670844961241,55.67796,37.52459,55.63831,37.67216
173,1791175,1909117,5EE3A642-0254-415C-94D0-43272864C279,55.63820767441859,37.66062558139534,55.63831,37.67216,55.63993,37.6552
174,1794875,1912817,5EE3A642-0254-415C-94D0-43272864C279,55.67403490445833,37.54916955413973,55.63879,37.54034,55.69965,37.5271
175,1798411,1916353,5EE3A642-0254-415C-94D0-43272864C279,55.68546782894739,37.54894440789475,55.69965,37.5271,55.67613,37.55978
176,1809515,1927457,5EE3A642-0254-415C-94D0-43272864C279,55.680953370252844,37.56803763849053,55.677361629640316,37.56247612452964,55.68912,37.57495
177,1812798,1930740,5EE3A642-0254-415C-94D0-43272864C279,55.6731010100845,37.556887682925506,55.72440756490056,37.6059415843688,55.63894,37.53783
178,1815633,1933575,5EE3A642-0254-415C-94D0-43272864C279,55.659709101941665,37.53699762135923,55.6388,37.53943,55.67818,37.52389
179,1816287,1934229,5EE3A642-0254-415C-94D0-43272864C279,55.65407054380656,37.590900181268985,55.63993,37.6552,55.63892,37.53871
180,1816964,1934907,5EE3A642-0254-415C-94D0-43272864C279,55.63803400843869,37.55092270042188,55.67613,37.55978,55.60445,37.55424
181,1817854,1935796,5EE3A642-0254-415C-94D0-43272864C279,55.66994575743421,37.544006413919575,55.641703577764,37.526375362684504,55.69771,37.52907
182,1818245,1936187,5EE3A642-0254-415C-94D0-43272864C279,55.67203099300686,37.55767779020988,55.71201,37.60725,55.63915,37.53898
183,1822939,1940881,5EE3A642-0254-415C-94D0-43272864C279,55.680879397321355,37.56216933035714,55.72025,37.59854,55.6408,37.53284
184,1824994,1942936,5EE3A642-0254-415C-94D0-43272864C279,55.66363726666678,37.53410198666674,55.6408,37.53284,55.67812,37.52425
185,1825579,1943521,5EE3A642-0254-415C-94D0-43272864C279,55.66233208450704,37.533729549295764,55.67812,37.52425,55.64186,37.54243
186,1826292,1944234,5EE3A642-0254-415C-94D0-43272864C279,55.6447043902439,37.53541146341462,55.64186,37.54243,55.64643,37.53235
187,1826847,1944789,5EE3A642-0254-415C-94D0-43272864C279,55.64164444444445,37.53760333333333,55.64643,37.53236,55.63894,37.53883
188,1828920,1946862,5EE3A642-0254-415C-94D0-43272864C279,55.674480788990884,37.55890785321104,55.63894,37.53883,55.72248,37.60318
189,1830344,1948286,5EE3A642-0254-415C-94D0-43272864C279,55.673677944663986,37.5574040513834,55.71256,37.58819,55.63877,37.53941
190,1831001,1948943,5EE3A642-0254-415C-94D0-43272864C279,55.54321693597562,37.71274316310959,55.63877,37.53941,55.43019,37.88086
191,1831049,1948991,5EE3A642-0254-415C-94D0-43272864C279,55.570023985584626,37.72512107853819,55.42734281630761,37.88422420624446,55.63875,37.53815
192,1832296,1950238,5EE3A642-0254-415C-94D0-43272864C279,55.67145223719684,37.54860461814907,55.63875,37.53815,55.69959,37.53133
193,1834737,1952679,5EE3A642-0254-415C-94D0-43272864C279,55.71007354577639,37.55875025869265,55.71072482043478,37.559241810848526,55.7095,37.55803
194,1834984,1952926,5EE3A642-0254-415C-94D0-43272864C279,55.66249530494825,37.5173207594937,55.69403,37.53373,55.63941,37.53858
195,1836518,1954460,5EE3A642-0254-415C-94D0-43272864C279,55.64167092574316,37.52996631168129,55.64062851486322,37.53220623362579,55.6427,37.5293
