Id,TrackToken,DeviceToken,IncomingTrackId,StartDate,EndDate,Distance,Duration,AccelerationCount,DecelerationCount,Rating,PhoneUsage,TrackOrigin,OriginChanged,AddressStart,AddressFinish,DistanceGPS,Urban,Region,Country,RatingOverSpeed,RatingAcceleration,RatingTimeOfDay,RatingPhoneUsage,OverSpeedMileage,MidOverSpeedMileage,HighOverSpeedMileage,OriginalTrackOrigin,CompanyId,RushHours,NightHours,DailyHours,RatingDeceleration,KOverSpeed,KAcceleration,KTimeOfDay,KDeceleration,MaxSpeed,AverageSpeed,PhoneUsageOverSpeed,PhoneUsageKm,PhoneUsageOverSpeedKm,KPhoneUsage,Prediction,EcoScoringFuel,EcoScoringTyres,EcoScoringBrakes,EcoScoringDepreciation,EcoScoring,Shared,CityStart,CityFinish,UpdateDT
1832944,56E94DFA-F01D-4D77-B44C-2FEBC4283255,028E3763-3917-4221-9E29-D4ABE0DDE105,4203345,2018-09-27 13:35:23.0000000 +03:00,2018-09-27 14:16:52.0000000 +03:00,32.44292088,41.48333333,5,3,3,1.116666667,OriginalDriver,False,"âóë³öà Ðàìàøê³íà 111, Ñîêàë, Ì³íñê³ ðà¸í, Áåëàðóñü","²íòýðíàöûÿíàëüíàÿ âóë³öà 31, Ì³íñê, Áåëàðóñü",32.271,False,Ì³íñê,Áåëàðóñü,3,3,5,4,10.254,2.052,0.851,,1061,0,0,41.48333359,4,0.600000024,0.850000024,1,0.899999976,126.4457703,68.14042034,0,1.598,0,0.939999998,,0,75,100,0,8.75,0,Ñîêàë,Ì³íñê,01.01.2001
1832945,5CE9A1B6-17A4-4DCF-B4AC-876C9FB2C60D,DB4FE8F5-916D-464B-95E1-040DB2D4912A,4203348,2018-09-27 14:11:25.0000000 +03:00,2018-09-27 14:16:13.0000000 +03:00,0.378188308,4.8,0,0,5,0,OriginalDriver,False,"óëèöà Òåðåøêîâîé 30, Êîñòðîìà, Êîñòðîìñêàÿ îáëàñòü, Ðîññèÿ","Äåïóòàòñêàÿ óëèöà 64, Êîñòðîìà, Êîñòðîìñêàÿ îáëàñòü, Ðîññèÿ",1.092,True,Êîñòðîìñêàÿ îáëàñòü,Ðîññèÿ,5,5,5,5,0,0,0,,1055,0,0,4.800000191,5,1,1,1,1,39.09599686,5.999186227,0,0,0,1,,100,100,100,75,92.5,0,Êîñòðîìà,Êîñòðîìà,01.01.2001
1832946,C2684AE8-C5B3-4D82-A7B8-40EA154BB1DD,164C8A4A-16BF-4192-A21D-562F9923857A,4203351,2018-09-27 19:58:47.0000000 +09:00,2018-09-27 20:12:52.0000000 +09:00,3.099970002,14.08333333,0,0,4,0,OriginalDriver,False,?????????????????,??????????????????,4.376,False,???,Japan,5,5,3,5,0,0,0,,1062,14.08333302,0,0,5,1,1,0.800000012,1,55.76399994,29.9654459,0,0,0,1,,100,100,100,100,100.0000076,0,??????,??????,01.01.2001
1832949,CBA4690A-F1EC-4ADC-87A2-3F4B2C433E9A,09DAB8EC-96FB-490C-9C05-622AE197C1B8,4203362,2018-09-27 16:12:04.0000000 +05:30,2018-09-27 16:44:30.0000000 +05:30,5.073086333,32.43333333,0,1,4,0.533333333,OriginalDriver,False,"Neapean Sea Road, Mumbai, India","Simla Nagar Road, Malabar Hill, Mumbai, India",6.269,True,Mumbai,India,5,5,5,4,0,0,0,,1093,0,0,32.43333435,4,1,1,1,0.899999976,82.51730347,22.34567057,0,0.192,0,0.970000029,,100,100,100,50,85.00000763,0,Mumbai,Mumbai,01.01.2001
1832950,AE9A9ABE-9ADF-4C27-8CA6-E4C3E625CDDE,7DD2EED5-7D78-484B-A35E-28D24FCA1644,4203363,2018-09-27 16:32:02.0000000 +05:30,2018-09-27 16:48:08.0000000 +05:30,7.815994639,16.1,0,0,5,1.866666667,OriginalDriver,False,"Patel Nagar, Olpad, Surat, India","New Pal Road, Adajan, Surat, India",8.515,False,Surat,India,5,5,5,3,0,0,0,,1093,0,0,16.10000038,5,1,1,1,1,66.02794647,33.64891217,0,1.189,0,0.699999988,,100,100,100,0,70,0,Olpad,Surat,01.01.2001
1832952,9DD574B9-90BF-43A3-A2B0-DBCCDF995082,EE907F15-9E1F-4688-AAD6-9FDBE62B1BFE,4203365,2018-09-27 14:12:37.0000000 +03:00,2018-09-27 14:21:12.0000000 +03:00,7.584815371,8.583333333,0,0,2,2.533333333,OriginalDriver,False,"Ãîðüêîâñêîå øîññå, Ýëåêòðîãîðñê, Ìîñêîâñêàÿ îáëàñòü, Ðîññèÿ","Ãîðüêîâñêîå øîññå 87, Êóçíåöû, Ïàâëîâî-Ïîñàäñêèé ðàéîí, Ìîñêîâñêàÿ îáëàñòü, Ðîññèÿ",10.361,False,Ìîñêîâñêàÿ îáëàñòü,Ðîññèÿ,5,5,5,2,0,0,0,,1061,0,0,8.583333015,5,1,1,1,1,76.30682373,72.14410033,0,3.12,0,0.409999996,,100,100,100,50,85.00000763,0,Ýëåêòðîãîðñê,Ïàâëîâî-Ïîñàäñêèé ðàéîí,01.01.2001
1832953,048F1B09-5FAF-4413-AEAE-55AE7BC0D118,7E94B350-7B9D-4AF6-A228-C926D0542AA6,4203367,2018-09-27 16:45:17.9919778 +05:30,2018-09-27 16:49:22.0000000 +05:30,1.491410463,4.06680037,0,0,5,0.083333333,OriginalDriver,False,"Karambakkam Main Road 38, Porur, Chennai, India","Kadambadi Amman Koil Street 194, Valasaravakkam, Chennai, India",2.019,True,Chennai,India,5,5,5,5,0,0,0,,1093,0,0,4.066800594,5,1,1,1,1,47.53651047,15.36472749,0,0.03,0,1,,100,100,100,25,77.50000763,0,Chennai,Chennai,01.01.2001
1832954,C54B3D5C-E394-4844-ACFA-BD15366D158D,B0FB68E6-D7B3-4D15-951C-3D91FBD9805F,4203369,2018-09-27 14:05:43.0000000 +03:00,2018-09-27 14:19:46.0000000 +03:00,3.419801005,14.05,1,0,3,0.45,OriginalDriver,False,"Áóòûðñêàÿ óëèöà 62, Áóòûðñêèé, Ìîñêâà, Ðîññèÿ","Ýëåêòðè÷åñêèé ïåðåóëîê 8 ñòð 1, Ïðåñíåíñêèé, Ìîñêâà, Ðîññèÿ",3.96,True,Ìîñêâà,Ðîññèÿ,5,4,5,3,0.142,0,0,,1061,0,0,14.05000019,5,1,0.899999976,1,1,67.89987183,36.76468136,0,0.401,0,0.769999981,,100,50,100,25,75.00000763,0,Ìîñêâà,Ìîñêâà,01.01.2001
1832948,77CF0619-EFBF-4B5B-B758-02F93B0EFDD4,6E63C971-0C2C-4DE5-93B3-FF4230BF92BD,4203373,2018-09-27 19:55:16.0000000 +09:00,2018-09-27 20:20:53.0000000 +09:00,7.925181169,25.61666667,0,0,3,1.033333333,OriginalDriver,False,"óëèöà Êîõàíñêîãî 14, Öåíòðàëüíûé ðàéîí, ×èòà, Çàáàéêàëüñêèé êðàé, Ðîññèÿ","óëèöà Àëåêñåÿ Áðûçãàëîâà 20À, Òåêñòèëüùèêîâ, ×èòà, Çàáàéêàëüñêèé êðàé, Ðîññèÿ",11.948,True,Çàáàéêàëüñêèé êðàé,Ðîññèÿ,5,5,3,4,0.099,0,0,,1061,25.61666679,0,0,5,1,1,0.800000012,1,60.13315964,34.701546,0,0.475,0,0.970000029,,100,100,100,50,85.00000763,0,×èòà,×èòà,01.01.2001
1832955,F70BA5BC-4029-498B-A08B-CE86C0F58562,1E31294A-3525-4C41-8AFC-34C4CE6BDFF8,4203374,2018-09-27 18:02:19.0000000 +07:00,2018-09-27 18:22:33.0000000 +07:00,4.161590006,20.23333333,0,0,4,0,OriginalDriver,False,"Ãîðñêèé ìèêðîðàéîí 12, Ëåíèíñêèé ðàéîí, Íîâîñèáèðñê, Íîâîñèáèðñêàÿ îáëàñòü, Ðîññèÿ","óëèöà Ñèáèðÿêîâ-Ãâàðäåéöåâ 19, Êèðîâñêèé ðàéîí, Íîâîñèáèðñê, Íîâîñèáèðñêàÿ îáëàñòü, Ðîññèÿ",4.337,True,Íîâîñèáèðñêàÿ îáëàñòü,Ðîññèÿ,5,5,3,5,0.755,0.12,0,,1061,20.23333359,0,0,5,1,1,0.800000012,1,73.47599792,33.26245389,0,0,0,1,,100,100,100,100,100.0000076,0,Íîâîñèáèðñê,Íîâîñèáèðñê,01.01.2001
1832951,A3B3EFCC-5D8A-4874-9A86-2E3733B9EF6F,2C13F74D-4B58-4B3F-A4E8-A841400F11FD,4203375,2018-09-27 15:18:52.0000000 +05:30,2018-09-27 16:48:35.0000000 +05:30,71.85618234,89.71666667,1,3,2,10.96666667,OriginalDriver,False,"E-201, New Ranip, Ahmedabad, India","Bechraji Road, Mehsana Sub-District, Mehsana, India",71.87,False,Mehsana,India,2,5,5,3,13.394,3.46,5.66,,1093,0,0,89.71666718,5,0.400000006,1,1,1,90.17999268,56.79775597,0.866666667,10.057,1.05,0.699999988,,0,100,100,0,10,0,Ahmedabad,Mehsana Sub-District,01.01.2001
1832956,6B24D914-F4BC-4108-81C1-1723F2416983,DC91056C-AD70-4DC2-A9F4-D9770456B2D5,4203376,2018-09-27 14:09:45.0000000 +03:00,2018-09-27 14:09:50.0000000 +03:00,2.715291603,0.083333333,0,0,5,0,OriginalDriver,False,"Îêòÿáðüñêèé ïðîñïåêò 70, Ëåíèíñêèé ðàéîí, Êèðîâ, Êèðîâñêàÿ îáëàñòü, Ðîññèÿ","Îêòÿáðüñêèé ïðîñïåêò 68/54, Ëåíèíñêèé ðàéîí, Êèðîâ, Êèðîâñêàÿ îáëàñòü, Ðîññèÿ",0.055,True,Êèðîâñêàÿ îáëàñòü,Ðîññèÿ,5,5,5,5,0,0,0,,6,0,0,0.083333336,5,1,1,1,1,42.52754211,40.08740107,0,0,0,1,,100,100,100,100,100.0000076,0,Êèðîâ,Êèðîâ,01.01.2001
1832957,ECC077F1-679E-4E33-B16D-DA2121990AAC,799D9897-FBEE-410A-AC8C-9D4FDEFFD879,4203377,2018-09-27 19:16:10.0000000 +08:00,2018-09-27 19:17:38.0000000 +08:00,0.882157759,1.466666667,0,0,4,0,OriginalDriver,False,"Tampines West, Singapore, Singapore","Tampines St 86 1, Tampines Central, Singapore, Singapore",0.83,True,Singapore,Singapore,5,5,3,5,0,0,0,,1008,1.466666698,0,0,5,1,1,0.800000012,1,47.55599976,35.12185672,0,0,0,1,,100,100,100,25,77.50000763,0,Singapore,Singapore,01.01.2001
1832961,5769B0AD-7B33-4D97-BD34-F9F97C677238,AD175607-7A15-4DE8-BF06-26AC0C9463C6,4203384,2018-09-27 06:46:58.0000000 +08:00,2018-09-27 06:53:18.0000000 +08:00,9.733258331,6.333333333,0,0,5,0,OriginalDriver,False,"Still Rd S 23, Katong, Singapore, Singapore","15, Central Business District, Singapore, Singapore",6.069,False,Singapore,Singapore,5,5,5,5,5.727,0,0,,1008,0,0,6.333333492,5,1,1,1,1,60.5603981,49.03169724,0,0,0,1,,100,100,100,50,85.00000763,0,Singapore,Singapore,01.01.2001
1832960,9ADA0EBD-E86A-47B5-8E98-831AA16FE7AE,B7292E39-9FE5-4D65-8C11-075A0B3B7360,4203391,2018-09-26 11:40:46.0000000 +03:00,2018-09-26 11:56:22.0000000 +03:00,13.58680148,15.6,0,0,4,1.133333333,OriginalDriver,False,"Èñòðèíñêèé ðàéîí, Ìîñêîâñêàÿ îáëàñòü, Ðîññèÿ","Ñàâåëüåâî-ÌÁÊ, Èñòðèíñêèé ðàéîí, Ìîñêîâñêàÿ îáëàñòü, Ðîññèÿ",13.554,False,Ìîñêîâñêàÿ îáëàñòü,Ðîññèÿ,5,5,5,4,0.904,0,0,,1061,0,0,15.60000038,5,1,1,1,1,86.47164917,62.08466567,0,1.146,0,0.819999993,,0,100,100,0,10,0,Èñòðèíñêèé ðàéîí,Èñòðèíñêèé ðàéîí,01.01.2001
1832958,F3E2044C-BF15-4024-BDFD-5F9DD9AB424C,AD175607-7A15-4DE8-BF06-26AC0C9463C6,4203403,2018-09-27 18:22:43.0000000 +08:00,2018-09-27 19:03:01.0000000 +08:00,20.79590551,40.3,0,0,4,0,OriginalDriver,False,"Toh Guan Flyover, Jurong East, Singapore, Singapore","Sims Way, Geylang, Singapore, Singapore",20.257,True,Singapore,Singapore,5,5,3,5,0,0,0,,1008,40.29999924,0,0,5,1,1,0.800000012,1,69.26480103,46.81059405,0,0,0,1,,100,100,100,75,92.5,0,Singapore,Singapore,01.01.2001
1832959,23957A09-D0A0-4A7E-8550-58090C59549D,B7292E39-9FE5-4D65-8C11-075A0B3B7360,4203404,2018-09-27 14:00:40.0000000 +03:00,2018-09-27 14:23:04.0000000 +03:00,17.92000355,22.4,0,2,3,0,OriginalDriver,False,"Ðîæäåñòâåíñêèé áóëüâàð 202, Ïîêðîâñêîå, Èñòðèíñêèé ðàéîí, Ìîñêîâñêàÿ îáëàñòü, Ðîññèÿ","Þæíûé áóëüâàð 6, Êðàñíîãîðñê, Êðàñíîãîðñêèé ðàéîí, Ìîñêîâñêàÿ îáëàñòü, Ðîññèÿ",23.505,False,Ìîñêîâñêàÿ îáëàñòü,Ðîññèÿ,3,5,5,5,14.614,0,0,,1061,0,0,22.39999962,4,0.600000024,1,1,0.899999976,122.0607147,99.0678501,0,0,0,1,,0,100,100,0,10,0,Èñòðèíñêèé ðàéîí,Êðàñíîãîðñêèé ðàéîí,01.01.2001
1832963,722D71B1-021F-4B58-953B-31E8F1010DA7,969B2309-4E40-47BE-B1A8-3E9F3FA1361D,4203408,2018-09-27 17:59:41.0000000 +08:00,2018-09-27 19:17:22.0000000 +08:00,21.638422,77.68333333,2,0,3,0,OriginalDriver,False,"Esplanade Dr 1, Central Business District, Singapore, Singapore","Hougang St 61 697, Hougang, Singapore, Singapore",28.835,False,Singapore,Singapore,5,4,3,5,2.71,0,0,,1008,77.3833313,0,0.300000012,5,1,0.899999976,0.802004516,1,83.73600006,37.12954367,0,0,0,1,,100,100,100,50,85.00000763,0,Singapore,Singapore,01.01.2001
1832964,4FBB8726-D16F-4B9C-BF8F-2369E2ECCC4C,6031A77E-7548-418B-BA3C-D1DF78380CF3,4203413,2018-09-27 16:45:52.0000000 +05:30,2018-09-27 16:52:30.0000000 +05:30,1.13695636,6.633333333,0,0,5,2.233333333,OriginalDriver,False,"Poddar Circle, Sitapura, Jaipur, India","Sitapura Industrial Area Road, Sitapura, Jaipur, India",1.072,False,Jaipur,India,5,5,5,1,0,0,0,,1093,0,0,6.633333206,5,1,1,1,1,41.85504532,21.32051844,0,0.914,0,0.07,,100,100,100,100,100.0000076,0,Jaipur,Jaipur,01.01.2001
1832965,433FAB31-B54F-43A6-B855-0AF823B64BE0,AA6293B6-AC0D-4C4B-813D-571B3D60913E,4203416,2018-09-27 16:42:03.0000000 +05:30,2018-09-27 16:51:03.0000000 +05:30,1.690089005,9,0,0,5,1.633333333,OriginalDriver,False,"33-19, Karani Nagar, Ahmedabad, India","D-1, Khadia, Ahmedabad, India",2.3,True,Ahmedabad,India,5,5,5,2,0.053,0,0,,1093,0,0,9,5,1,1,1,1,39.96841431,19.29360596,0,0.498,0,0.540000021,,100,100,100,75,92.5,0,Ahmedabad,Ahmedabad,01.01.2001
1832966,AAE2EAA0-CFFC-470D-9EC5-809983091225,3B079889-C667-45CD-928A-388D6DCAEAF3,4203417,2018-09-27 15:42:19.0000000 +05:30,2018-09-27 16:53:04.0000000 +05:30,79.10457908,70.75,0,1,2,0.566666667,OriginalDriver,False,"NH-48, Dahanu, Palghar, India","Service Road, Vasai East, Vasai, Palghar, India",79.826,False,Palghar,India,1,5,5,5,0.107,0.342,72.079,,1093,0,0,70.75,5,0.200000003,1,1,1,80.6760025,73.05178865,0.566666667,0.683,0.683,1,,100,100,100,0,70,0,Dahanu,Vasai,01.01.2001
1832967,E0864CD4-420C-4086-9C6C-3BF1E4F86B2C,1F03D6DD-31DF-4031-89CA-035258345892,4203418,2018-09-27 13:56:51.0000000 +03:00,2018-09-27 14:23:06.0000000 +03:00,10.00744583,26.25,4,5,1,3.783333333,OriginalDriver,False,"Íàãîðíûé ïðîåçä 6, Íàãîðíûé, Ìîñêâà, Ðîññèÿ","Øîññåéíàÿ óëèöà 19, Ïå÷àòíèêè, Ìîñêâà, Ðîññèÿ",10.055,True,Ìîñêâà,Ðîññèÿ,4,1,5,1,2.414,0.185,0.045,,1061,0,0,26.25,1,0.800000012,0.600000024,1,0.400000006,94.10731506,44.90205016,0.083333333,3.166,0.045,0.389999986,,0,25,100,50,21.25,0,Ìîñêâà,Ìîñêâà,01.01.2001
1832968,0E371A9D-B5E2-495A-96C2-AA080B0682E3,FB71A719-1835-4D8D-B3D0-8C4F880543AF,4203419,2018-09-27 14:13:35.0000000 +03:00,2018-09-27 14:23:56.0000000 +03:00,7.99466832,10.35,0,1,3,1.65,OriginalDriver,False,"Ìàìîíîâî ÑÍÒ 46, Ìàìîíîâî ÑÍÒ, Îäèíöîâñêèé ðàéîí, Ìîñêîâñêàÿ îáëàñòü, Ðîññèÿ","Âåðõíå-Ïðîëåòàðñêàÿ óëèöà 9, Îäèíöîâî, Îäèíöîâñêèé ðàéîí, Ìîñêîâñêàÿ îáëàñòü, Ðîññèÿ",7.768,False,Ìîñêîâñêàÿ îáëàñòü,Ðîññèÿ,3,5,5,3,1.036,1.027,0,,6,0,0,10.35000038,4,0.600000024,1,1,0.899999976,81.8279953,52.65356243,0.083333333,1.43,0.109,0.600000024,,100,100,100,75,92.5,0,Îäèíöîâñêèé ðàéîí,Îäèíöîâñêèé ðàéîí,01.01.2001
1832969,4F9FB854-B529-4F3C-80E4-E0EF41C213E7,DA2C273B-2540-494B-B240-B5897CFA3AE2,4203420,2018-09-27 14:15:58.0000000 +03:00,2018-09-27 14:26:04.0000000 +03:00,2.924474591,10.1,0,0,5,0,OriginalDriver,False,"Ïåðåòðÿñîâñêàÿ íàáåðåæíàÿ 5, Êàøèí, Êàøèíñêèé ðàéîí, Òâåðñêàÿ îáëàñòü, Ðîññèÿ","Âîêçàëüíàÿ óëèöà 1, Êàøèí, Êàøèíñêèé ðàéîí, Òâåðñêàÿ îáëàñòü, Ðîññèÿ",2.966,True,Òâåðñêàÿ îáëàñòü,Ðîññèÿ,5,5,5,5,0,0.073,0,,1061,0,0,10.10000038,5,1,1,1,1,54.65555954,28.50866727,0,0,0,1,,100,100,100,100,100.0000076,0,Êàøèíñêèé ðàéîí,Êàøèíñêèé ðàéîí,01.01.2001
1832970,F63B33FD-B0C5-41CA-AE75-8DADFFDFB705,4B7E2413-2526-42ED-BD63-A6C0C6C43401,4203421,2018-09-27 18:26:08.0000000 +08:00,2018-09-27 19:20:47.0000000 +08:00,18.16499974,54.65,0,0,4,2.166666667,OriginalDriver,False,"Eunos Ave 4 1045, Eunos, Singapore, Singapore","Tiong Bahru Rd 298, Tiong Bahru, Singapore, Singapore",24.061,False,Singapore,Singapore,5,5,3,5,2.06,0.106,0,,1008,54.65000153,0,0,5,1,1,0.800000012,1,89.4960022,34.72126573,0,0.187,0,1,,0,100,100,25,17.5,0,Singapore,Singapore,01.01.2001
1832971,7106DD69-38B5-4765-9A07-110C7FFC9957,CA3BE50E-3C11-49D8-BFFF-00A2A727DE37,4203426,2018-09-27 16:29:02.0000000 +05:30,2018-09-27 16:43:42.0000000 +05:30,4.045060792,14.66666667,0,0,5,1.366666667,OriginalDriver,False,"Mulshi, Pune, India","Late Shivram Laxman Ranpise Path, Pashan, Pune, India",7.688,False,Pune,India,5,5,5,4,0.453,0,0,,1093,0,0,14.66666698,5,1,1,1,1,55.64459991,19.54140804,0,0.287,0,0.970000029,,100,100,100,75,92.5,0,Mulshi,Pune,01.01.2001
