Id,IncomingTrackId,StartDate,EndDate,AddressStart,AddressFinish,Country,CityStart,RichTrackId,DeviceToken,StartLat,StartLon,FinishLat,FinishLon
1669882,3803926,2018-08-27 20:28:45.0000000 +03:00,2018-08-27 20:29:59.0000000 +03:00,"3-е Транспортное кольцо, Дорогомилово, Москва, Россия","3-е Транспортное кольцо, Дорогомилово, Москва, Россия",Россия,Москва,1669882,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.7331684,37.5430109,55.73708,37.53876
1671455,3808134,2018-08-28 09:40:34.0000000 +03:00,2018-08-28 09:49:42.0000000 +03:00,"Кутузовский проспект, Дорогомилово, Москва, Россия","Лужнецкая набережная 2/4 стр 17, Хамовники, Москва, Россия",Россия,Москва,1671455,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.7423739,37.540573,55.71365,37.57382
1674319,3815806,2018-08-28 23:12:45.0000000 +03:00,2018-08-28 23:28:27.0000000 +03:00,"Красная площадь 1, Тверской, Москва, Россия","Кутузовский проспект 16, Дорогомилово, Москва, Россия",Россия,Москва,1674319,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.7569,37.61513,55.74708,37.55324
1675543,3819074,2018-08-29 09:12:16.0000000 +03:00,2018-08-29 09:28:53.0000000 +03:00,"Кутузовский проспект 16, Дорогомилово, Москва, Россия","Лужнецкая набережная 2/4 стр 17, Хамовники, Москва, Россия",Россия,Москва,1675543,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.74708,37.55324,55.71336,37.57298
1683959,3842718,2018-08-31 09:49:07.0000000 +03:00,2018-08-31 10:00:22.0000000 +03:00,"Кутузовский проспект 27, Дорогомилово, Москва, Россия","Лужнецкая набережная 2/4 стр 17, Хамовники, Москва, Россия",Россия,Москва,1683959,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.74401,37.54471,55.71335,37.57295
1685370,3846243,2018-08-31 15:13:05.0000000 +03:00,2018-08-31 15:27:48.0000000 +03:00,"Лужнецкая набережная 2/4 стр 17, Хамовники, Москва, Россия","3-е Транспортное кольцо, Гагаринский, Москва, Россия",Россия,Москва,1685370,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.71335,37.57295,55.71289,37.57856
1685671,3847015,2018-08-31 15:53:03.0000000 +03:00,2018-08-31 16:33:02.0000000 +03:00,"3-е Транспортное кольцо, Гагаринский, Москва, Россия","Внуково, Москва, Россия",Россия,Москва,1685671,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.71289,37.57856,55.60691,37.28613
1686895,3850223,2018-08-31 20:55:14.0000000 +03:00,2018-08-31 21:04:43.0000000 +03:00,"Карабудахкентский район, Республика Дагестан, Россия","улица Амет-Хан Султана 2/56, Каспийск, Республика Дагестан, Россия",Россия,Карабудахкентский район,1686895,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,42.82295,47.66057,42.89693,47.62387
1687017,3850585,2018-08-31 22:04:51.0000000 +03:00,2018-08-31 22:11:55.0000000 +03:00,"улица Амет-Хан Султана 2/56, Каспийск, Республика Дагестан, Россия","7-я линия 1, Каспийск, Республика Дагестан, Россия",Россия,Каспийск,1687017,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,42.89693,47.62387,42.90149,47.60033
1689572,3857962,2018-09-01 13:50:46.0000000 +03:00,2018-09-01 13:58:21.0000000 +03:00,"проспект Петра Первого 52В корп 1, Ленинский район, Махачкала, Республика Дагестан, Россия","улица Амет-Хан Султана 2/73, Каспийск, Республика Дагестан, Россия",Россия,Махачкала,1689572,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,42.95056,47.54886,42.9003,47.61936
1693278,3868800,2018-09-02 13:02:38.0000000 +03:00,2018-09-02 13:06:18.0000000 +03:00,"улица Амет-Хан Султана 2/73, Каспийск, Республика Дагестан, Россия","2-я линия 3, Каспийск, Республика Дагестан, Россия",Россия,Каспийск,1693278,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,42.9003,47.61936,42.85768,47.63868
1716411,3933433,2018-09-07 21:37:58.0000000 +03:00,2018-09-07 21:39:01.0000000 +03:00,"Комсомольский проспект, Хамовники, Москва, Россия","Комсомольский проспект 31 стр 2, Хамовники, Москва, Россия",Россия,Москва,1716411,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.71944,37.57171,55.72465,37.57877
1716440,3933523,2018-09-07 21:48:52.0000000 +03:00,2018-09-07 21:52:04.0000000 +03:00,"Кремлёвская набережная 1, Хамовники, Москва, Россия","1-й Котельнический переулок 5, Таганский, Москва, Россия",Россия,Москва,1716440,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.74692,37.61073,55.74419,37.64594
1716684,3934272,2018-09-08 00:57:16.0000000 +03:00,2018-09-08 01:09:16.0000000 +03:00,"1-й Котельнический переулок 5, Таганский, Москва, Россия","Каланчёвская улица 17, Красносельский, Москва, Россия",Россия,Москва,1716684,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.74419,37.64594,55.77306,37.65256
1716751,3934493,2018-09-08 01:52:23.0000000 +03:00,2018-09-08 02:14:50.0000000 +03:00,"Каланчёвская улица 17, Красносельский, Москва, Россия","Химки, Московская область, Россия",Россия,Москва,1716751,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.77306,37.65256,55.91156,37.40741
1722669,3952768,2018-09-08 22:35:43.0000000 +03:00,2018-09-08 22:48:23.0000000 +03:00,"улица Глинки 5, Адмиралтейский район, Санкт-Петербург, Россия","набережная Реки Фонтанки 22, Центральный район, Санкт-Петербург, Россия",Россия,Санкт-Петербург,1722669,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,59.92699,30.29604,59.94035,30.34113
1722723,3952935,2018-09-09 12:28:30.0000000 +03:00,2018-09-09 12:46:32.0000000 +03:00,"набережная Реки Фонтанки 22, Центральный район, Санкт-Петербург, Россия","Косая линия 15А, Василеостровский район, Санкт-Петербург, Россия",Россия,Санкт-Петербург,1722723,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,59.94035,30.34113,59.92564,30.2553
1722832,3953277,2018-09-09 13:04:03.0000000 +03:00,2018-09-09 13:13:40.0000000 +03:00,"Косая линия 15А, Василеостровский район, Санкт-Петербург, Россия","Захарьевская улица 3, Центральный район, Санкт-Петербург, Россия",Россия,Санкт-Петербург,1722832,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,59.92564,30.2553,59.94779,30.35062
1722976,3953688,2018-09-09 13:41:42.0000000 +03:00,2018-09-09 13:49:14.0000000 +03:00,"Захарьевская улица 3, Центральный район, Санкт-Петербург, Россия","Суворовский проспект 3, Центральный район, Санкт-Петербург, Россия",Россия,Санкт-Петербург,1722976,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,59.94779,30.35062,59.93248,30.36825
1723866,3956010,2018-09-09 16:48:04.0000000 +03:00,2018-09-09 16:57:07.0000000 +03:00,"Суворовский проспект 3, Центральный район, Санкт-Петербург, Россия","Лиговский проспект 76, Центральный район, Санкт-Петербург, Россия",Россия,Санкт-Петербург,1723866,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,59.93248,30.36824,59.92188,30.35505
1724444,3957834,2018-09-09 18:50:49.0000000 +03:00,2018-09-09 19:13:35.0000000 +03:00,"Лиговский проспект 76, Центральный район, Санкт-Петербург, Россия","Московский район, Санкт-Петербург, Россия",Россия,Санкт-Петербург,1724444,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,59.92188,30.35505,59.79304,30.30303
1724999,3959463,2018-09-09 23:15:40.0000000 +03:00,2018-09-09 23:59:43.0000000 +03:00,"Домодедово, Московская область, Россия","Кутузовский проспект 22, Дорогомилово, Москва, Россия",Россия,Домодедово,1724999,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.4188,37.90079,55.74595,37.54932
1726352,3963371,2018-09-10 09:46:59.0000000 +03:00,2018-09-10 09:48:17.0000000 +03:00,"улица Хамовнический вал, Хамовники, Москва, Россия","Лужнецкая набережная 2/4 стр 17, Хамовники, Москва, Россия",Россия,Москва,1726352,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.71792,37.57138,55.71336,37.57297
1730842,3976543,2018-09-11 09:44:17.0000000 +03:00,2018-09-11 09:52:13.0000000 +03:00,"набережная Тараса Шевченко 35, Дорогомилово, Москва, Россия","Лужнецкая набережная 10А стр 5, Хамовники, Москва, Россия",Россия,Москва,1730842,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.74384,37.5396,55.71674,37.56862
1735318,3989617,2018-09-12 09:50:39.0000000 +03:00,2018-09-12 09:57:45.0000000 +03:00,"Кутузовский проспект 33, Дорогомилово, Москва, Россия","улица Хамовнический вал, Хамовники, Москва, Россия",Россия,Москва,1735318,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.74179,37.53944,55.71803,37.57108
1736652,3993226,2018-09-12 14:50:07.0000000 +03:00,2018-09-12 15:13:33.0000000 +03:00,"улица Хамовнический вал, Хамовники, Москва, Россия","Большая Юшуньская улица, Зюзино, Москва, Россия",Россия,Москва,1736652,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.71803,37.57108,55.65227,37.59552
1736913,3994013,2018-09-12 15:42:11.0000000 +03:00,2018-09-12 16:08:26.0000000 +03:00,"Большая Юшуньская улица, Зюзино, Москва, Россия","Хамовники, Москва, Россия",Россия,Москва,1736913,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.65227,37.59552,55.71748,37.5713
1738149,3997425,2018-09-12 21:14:29.0000000 +03:00,2018-09-12 21:21:02.0000000 +03:00,"Хамовники, Москва, Россия","Киевская улица 28, Дорогомилово, Москва, Россия",Россия,Москва,1738149,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.71748,37.5713,55.73872,37.53677
1739763,4002534,2018-09-13 09:39:48.0000000 +03:00,2018-09-13 09:49:17.0000000 +03:00,"Кутузовский проспект, Дорогомилово, Москва, Россия","улица Хамовнический вал, Хамовники, Москва, Россия",Россия,Москва,1739763,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.7426462,37.5411261,55.71565,37.57656
1742209,4009573,2018-09-13 18:56:48.0000000 +03:00,2018-09-13 19:24:23.0000000 +03:00,"улица Хамовнический вал, Хамовники, Москва, Россия","Арбат, Москва, Россия",Россия,Москва,1742209,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.71565,37.57656,55.74621,37.58309
1744500,4016702,2018-09-14 10:39:04.0000000 +03:00,2018-09-14 10:47:37.0000000 +03:00,"Арбат, Москва, Россия","Лужнецкая набережная 2/4 стр 17, Хамовники, Москва, Россия",Россия,Москва,1744500,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.74621,37.58309,55.7133,37.5728
1746898,4023560,2018-09-14 19:02:33.0000000 +03:00,2018-09-14 19:28:09.0000000 +03:00,"Лужнецкая набережная 2/4 стр 17, Хамовники, Москва, Россия","Кожевническая улица 8, Замоскворечье, Москва, Россия",Россия,Москва,1746898,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.7133,37.5728,55.72976,37.64483
1747569,4025777,2018-09-15 00:31:36.0000000 +03:00,2018-09-15 00:42:45.0000000 +03:00,"Кожевническая улица 1 стр 3, Замоскворечье, Москва, Россия","Большая Дорогомиловская улица, Дорогомилово, Москва, Россия",Россия,Москва,1747569,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.7313127,37.6408872,55.74585,37.56508
1751949,4039520,2018-09-15 22:43:25.0000000 +03:00,2018-09-15 22:44:30.0000000 +03:00,"Бережковская набережная 30Б, Дорогомилово, Москва, Россия","3-е Транспортное кольцо, Хамовники, Москва, Россия",Россия,Москва,1751949,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.7305242,37.5453094,55.72146,37.55664
1751989,4039656,2018-09-15 23:07:35.0000000 +03:00,2018-09-15 23:11:37.0000000 +03:00,"Печатники, Москва, Россия","Рязанский проспект, Нижегородский, Москва, Россия",Россия,Москва,1751989,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.71882,37.69792,55.73078,37.72827
1752028,4039812,2018-09-15 23:41:21.0000000 +03:00,2018-09-15 23:57:00.0000000 +03:00,"Рязанский проспект, Нижегородский, Москва, Россия","Озерковская набережная 8 стр 1, Замоскворечье, Москва, Россия",Россия,Москва,1752028,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.73078,37.72827,55.74204,37.63719
1757282,4056823,2018-09-17 09:51:04.0000000 +03:00,2018-09-17 10:01:40.0000000 +03:00,"Дорогомилово, Москва, Россия","Лужнецкая набережная 2/4 стр 5, Хамовники, Москва, Россия",Россия,Москва,1757282,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.74342,37.54316,55.71424,37.57541
1763197,4074841,2018-09-18 12:03:12.0000000 +03:00,2018-09-18 12:14:56.0000000 +03:00,"Лужнецкая набережная 2/4 стр 5, Хамовники, Москва, Россия","Фрунзенская набережная, Хамовники, Москва, Россия",Россия,Москва,1763197,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.71424,37.57541,55.73355,37.5967
1763199,4074842,2018-09-18 13:38:59.0000000 +03:00,2018-09-18 13:47:48.0000000 +03:00,"Комсомольский проспект 6, Хамовники, Москва, Россия","Хамовники, Москва, Россия",Россия,Москва,1763199,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.7325124,37.5923544,55.71827,37.56988
1763200,4074843,2018-09-18 09:59:31.0000000 +03:00,2018-09-18 10:10:36.0000000 +03:00,"Кутузовский проспект, Дорогомилово, Москва, Россия","Фрунзенская набережная, Хамовники, Москва, Россия",Россия,Москва,1763200,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.74378,37.54438,55.71513,37.57677
1764596,4079358,2018-09-18 23:44:46.0000000 +03:00,2018-09-18 23:56:32.0000000 +03:00,"улица Намёткина 6 корп 1, Черёмушки, Москва, Россия","Бережковская набережная 34А, Дорогомилово, Москва, Россия",Россия,Москва,1764596,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.66394,37.54989,55.73546,37.54135
1764597,4079359,2018-09-18 19:50:32.0000000 +03:00,2018-09-18 20:27:27.0000000 +03:00,"Комсомольский проспект, Хамовники, Москва, Россия","улица Намёткина 21, Черёмушки, Москва, Россия",Россия,Москва,1764597,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.71827,37.56988,55.66168,37.5564
1766043,4083879,2018-09-19 09:52:13.0000000 +03:00,2018-09-19 09:59:32.0000000 +03:00,"3-е Транспортное кольцо, Дорогомилово, Москва, Россия","Хамовники, Москва, Россия",Россия,Москва,1766043,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.7346802,37.5420673,55.71706,37.5706
1767110,4087422,2018-09-19 13:31:10.0000000 +03:00,2018-09-19 13:36:03.0000000 +03:00,"Фрунзенская набережная, Хамовники, Москва, Россия","Пречистенская набережная, Хамовники, Москва, Россия",Россия,Москва,1767110,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.715615,37.577681,55.7346,37.59789
1770330,4097898,2018-09-20 09:56:16.0000000 +03:00,2018-09-20 10:06:36.0000000 +03:00,"Кутузовский проспект 26 корп 1, Дорогомилово, Москва, Россия","улица Хамовнический вал, Хамовники, Москва, Россия",Россия,Москва,1770330,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.74309,37.54264,55.71548,37.57692
1774500,4112174,2018-09-21 09:49:18.0000000 +03:00,2018-09-21 10:04:32.0000000 +03:00,"Кутузовский проспект, Дорогомилово, Москва, Россия","Лужнецкая набережная 2/4 стр 16, Хамовники, Москва, Россия",Россия,Москва,1774500,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.7423,37.54069,55.7137,37.57398
1777142,4120715,2018-09-21 20:33:40.0000000 +03:00,2018-09-21 20:37:26.0000000 +03:00,"Дорогомилово, Москва, Россия","площадь Киевского Вокзала 2, Дорогомилово, Москва, Россия",Россия,Москва,1777142,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.74616,37.55624,55.74475,37.56829
1815721,4163039,2018-09-24 19:36:40.0000000 +03:00,2018-09-24 19:54:49.0000000 +03:00,"Лужнецкая набережная 8 стр 1, Хамовники, Москва, Россия","Пресненский, Москва, Россия",Россия,Москва,1815721,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.71367,37.56727,55.75327,37.57344
1819886,4122104,2018-09-21 23:16:13.0000000 +03:00,2018-09-21 23:25:07.0000000 +03:00,"Москворецкая набережная 7 стр 2, Таганский, Москва, Россия","Кутузовский проспект, Дорогомилово, Москва, Россия",Россия,Москва,1819886,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.7486,37.63669,55.74984,37.56397
1821949,4130307,2018-09-22 13:56:36.0000000 +03:00,2018-09-22 14:17:06.0000000 +03:00,"Кутузовский проспект 9, Дорогомилово, Москва, Россия","Кожевническая улица 11/13 стр 1, Замоскворечье, Москва, Россия",Россия,Москва,1821949,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.7490344,37.5616147,55.72935,37.64646
1823303,4135794,2018-09-22 20:34:23.0000000 +03:00,2018-09-22 20:52:54.0000000 +03:00,"улица Новый Арбат 15, Арбат, Москва, Россия","проспект Вернадского, Проспект Вернадского, Москва, Россия",Россия,Москва,1823303,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.75248,37.59273,55.67084,37.49557
1823396,4136308,2018-09-22 21:34:16.0000000 +03:00,2018-09-22 21:37:18.0000000 +03:00,"Киевское шоссе, Москва, Россия","Киевское шоссе, Апрелевка, Наро-Фоминский район, Московская область, Россия",Россия,Москва,1823396,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.55571,37.1465,55.53803,37.07654
1825737,4176280,2018-09-25 19:03:14.0000000 +03:00,2018-09-25 19:07:52.0000000 +03:00,"3-е Транспортное кольцо, Хамовники, Москва, Россия","Тестовская улица 20, Пресненский, Москва, Россия",Россия,Москва,1825737,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.7269,37.54832,55.74831,37.53263
1827710,4184438,2018-09-26 09:58:55.0000000 +03:00,2018-09-26 10:05:38.0000000 +03:00,"Дорогомилово, Москва, Россия","Лужнецкая набережная, Хамовники, Москва, Россия",Россия,Москва,1827710,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.7406438,37.5356433,55.7268,37.54732
1831983,4199963,2018-09-27 10:17:16.0000000 +03:00,2018-09-27 10:27:22.0000000 +03:00,"3-е Транспортное кольцо, Дорогомилово, Москва, Россия","улица Хамовнический вал 8, Хамовники, Москва, Россия",Россия,Москва,1831983,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.7364858,37.5392511,55.71677,37.57409
1833535,4205158,2018-09-27 16:30:14.0000000 +03:00,2018-09-27 16:31:06.0000000 +03:00,"3-е Транспортное кольцо, Хамовники, Москва, Россия","3-е Транспортное кольцо, Хамовники, Москва, Россия",Россия,Москва,1833535,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.717007,37.5725667,55.72041,37.56108
1838441,4221318,2018-09-28 18:47:41.0000000 +03:00,2018-09-28 18:50:49.0000000 +03:00,"3-е Транспортное кольцо, Хамовники, Москва, Россия","3-е Транспортное кольцо, Дорогомилово, Москва, Россия",Россия,Москва,1838441,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.722099,37.5564137,55.73873,37.53676
1839103,4223661,2018-09-28 23:18:22.0000000 +03:00,2018-09-28 23:31:11.0000000 +03:00,"улица Бахрушина 31/12 стр 1, Замоскворечье, Москва, Россия","Кутузовский проспект 24, Дорогомилово, Москва, Россия",Россия,Москва,1839103,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.73148,37.63798,55.74438,37.54606
1840479,4228256,2018-09-29 10:40:59.0000000 +03:00,2018-09-29 10:44:07.0000000 +03:00,"Кутузовский проспект 7, Дорогомилово, Москва, Россия","улица Новый Арбат 28, Арбат, Москва, Россия",Россия,Москва,1840479,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.7491339,37.5622119,55.75254,37.5846
1841254,4230884,2018-09-29 13:25:26.0000000 +03:00,2018-09-29 13:37:41.0000000 +03:00,"Тверская улица 2/1, Тверской, Москва, Россия","Дорогомилово, Москва, Россия",Россия,Москва,1841254,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.7573711,37.6159749,55.74927,37.56203
1842004,4233601,2018-09-29 16:24:25.0000000 +03:00,2018-09-29 16:28:47.0000000 +03:00,"Кутузовский проспект 7, Дорогомилово, Москва, Россия","Кутузовский проспект, Дорогомилово, Москва, Россия",Россия,Москва,1842004,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.74927,37.56203,55.74015,37.53449
1842509,4235436,2018-09-29 18:30:51.0000000 +03:00,2018-09-29 18:41:52.0000000 +03:00,"улица Косыгина, Раменки, Москва, Россия","Кутузовский проспект 25, Дорогомилово, Москва, Россия",Россия,Москва,1842509,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.71211,37.53821,55.7444,37.54613
1845587,4246852,2018-09-30 16:17:00.0000000 +03:00,2018-09-30 16:42:22.0000000 +03:00,"Кутузовский проспект 25, Дорогомилово, Москва, Россия","Складочная улица 6 стр 31, Марьина Роща, Москва, Россия",Россия,Москва,1845587,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.7445359,37.5464562,55.79963,37.59609
1846068,4248862,2018-09-30 18:32:16.0000000 +03:00,2018-09-30 18:54:37.0000000 +03:00,"Складочная улица 6 стр 31, Марьина Роща, Москва, Россия","Кутузовский проспект 16, Дорогомилово, Москва, Россия",Россия,Москва,1846068,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.79963,37.59609,55.74696,37.55387
1848075,4256338,2018-10-01 10:43:46.0000000 +03:00,2018-10-01 10:56:11.0000000 +03:00,"Кутузовский проспект 16, Дорогомилово, Москва, Россия","Лужнецкая набережная 2/4 стр 15, Хамовники, Москва, Россия",Россия,Москва,1848075,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.74696,37.55387,55.71385,37.57437
1848354,4257336,2018-10-01 12:16:03.0000000 +03:00,2018-10-01 12:20:58.0000000 +03:00,"Моховая улица 12 стр 1, Тверской, Москва, Россия","Страстной бульвар, Тверской, Москва, Россия",Россия,Москва,1848354,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.7515,37.61027,55.7648,37.6058
1857059,4288192,2018-10-03 14:03:28.0000000 +03:00,2018-10-03 14:20:46.0000000 +03:00,"Киевская улица 65, Дорогомилово, Москва, Россия","улица Новый Арбат, Арбат, Москва, Россия",Россия,Москва,1857059,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.73604,37.54005,55.75273,37.59597
1857194,4288640,2018-10-03 14:29:23.0000000 +03:00,2018-10-03 14:52:13.0000000 +03:00,"улица Новый Арбат, Арбат, Москва, Россия","Новослободская улица 26 стр 3, Тверской, Москва, Россия",Россия,Москва,1857194,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.75273,37.59597,55.78322,37.59743
1865305,4306536,2018-10-04 19:36:43.0000000 +03:00,2018-10-04 19:44:37.0000000 +03:00,"улица Воздвиженка 14 стр 4, Пресненский, Москва, Россия","Кутузовский проспект, Дорогомилово, Москва, Россия",Россия,Москва,1865305,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.75285,37.60419,55.74728,37.55501
1865550,4307097,2018-10-04 20:11:44.0000000 +03:00,2018-10-04 20:34:39.0000000 +03:00,"Кутузовский проспект, Дорогомилово, Москва, Россия","Большая Черёмушкинская улица 2, Академический, Москва, Россия",Россия,Москва,1865550,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.74728,37.55501,55.69095,37.59995
1865991,4307925,2018-10-04 22:43:04.0000000 +03:00,2018-10-04 22:55:10.0000000 +03:00,"Большая Черёмушкинская улица 2, Академический, Москва, Россия","3-е Транспортное кольцо, Дорогомилово, Москва, Россия",Россия,Москва,1865991,FB19DD21-F4E2-46A0-B6C8-4CBE27046A78,55.69095,37.59995,55.73899,37.53652
